°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.51, 14.77, 251.85) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.40863
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951302
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404839
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914361
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48385
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13468
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86237
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48519
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54379
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80108
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23894
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84508
(423.86, 14.77, 252.41) (394.05, 7.98, 242.91) (0.81, 2.16, 0.81) Human 15.37981
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.01361
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.98872
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573237
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785361
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016558
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268323
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542978
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842987
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176319
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54738
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953362
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407135
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915369
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484995
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13667
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85998
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48029
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53802
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78977
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24483
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8329
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03959
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88873
(423.86, 14.77, 252.41) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 21.78125
(423.86, 14.77, 252.41) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 21.70368
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574049
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786554
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0179
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269785
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544212
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844343
œ(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179373
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549386
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95552
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409539
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916524
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486305
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13484
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85787
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47571
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53262
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77906
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25134
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82193
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49734
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.76936
(423.86, 14.77, 252.41) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 21.86753
(423.86, 14.77, 252.41) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 21.85596
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574905
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787833
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01929
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271302
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545509
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846885
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182487
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551412
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957777
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412052
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917823
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48778
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13325
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85604
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6924
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52759
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78114
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25849
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81543
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.68783
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.65536
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.89502
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575807
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789157
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020728
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27287
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54687
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84976
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185662
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553524
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960127
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414675
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919269
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4914
˘(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1319
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85449
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69096
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.523
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78757
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26627
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89857
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.57884
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.61761
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51968
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49559
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47555
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45952
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44751
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4395
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43546
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577048
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790524
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022214
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2742
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548295
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852688
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188898
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555725
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962565
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416703
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920857
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495331
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13079
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8542
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68984
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51877
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79447
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27464
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98334
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47498
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44439
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41643
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39251
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37261
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35672
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.34482
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33689
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33293
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578351
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791935
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023748
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27556
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550454
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855671
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191821
·(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558014
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965099
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418243
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922592
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49941
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12992
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85524
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68905
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5261
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80192
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28364
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06973
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66646
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.67186
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64574
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62753
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61336
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60323
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59711
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59502
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59694
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579695
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79339
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02533
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276975
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553215
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858707
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193964
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560389
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967732
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419911
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924642
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498968
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1293
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85484
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68859
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53663
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80983
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29326
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15779
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56316
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.56663
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.79494
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581077
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794889
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026958
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27845
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556023
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861795
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196184
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562841
¬(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970463
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421708
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92848
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498632
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12892
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85473
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68846
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54746
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81832
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30896
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24757
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46356
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97083
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.77431
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5825
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79643
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028561
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280116
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558878
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864936
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198482
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565374
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973289
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423631
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932444
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498508
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1293
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8549
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68865
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69319
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8273
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3253
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26628
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36752
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25138
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.75543
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583962
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798014
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030015
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282766
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56178
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868128
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200858
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567997
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975977
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425681
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936534
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498596
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13121
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85534
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69106
‘(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69963
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83676
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34213
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25731
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2967
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59685
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62799
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585464
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799643
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031523
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285458
