¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(406.54, 14.15, 247.25) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.936473
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.8197
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.8102
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32218
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.7594
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.74844
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602707
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788918
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989124
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204942
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438175
ì(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69102
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965957
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265892
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594396
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955629
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354294
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779933
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25311
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778477
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.507391
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.417496
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.393443
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.371337
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.769434
(405.59, 14.03, 247.89) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.99205
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.33321
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.16899
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.15697
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.89354
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.02397
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25239
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.62258
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.61179
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601488
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787592
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98771
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203426
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436545
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68923
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964018
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263782
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592093
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953077
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351807
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780925
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254248
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77937
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.537678
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.444553
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.420414
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.398225
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.795429
(405.59, 14.03, 247.89) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 11.70346
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.59796
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.40815
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.39578
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.13491
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.24762
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18732
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.84467
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 22.84238
à(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60042
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786458
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986501
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202101
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435121
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687697
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962332
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261957
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590053
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950857
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349384
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782381
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255882
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780899
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.570156
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.473633
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.4494
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.427123
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.823432
(405.59, 14.03, 247.89) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 11.87264
(405.59, 14.03, 247.89) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 13.20459
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.6601
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.64736
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.38872
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.48177
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12696
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.65838
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 23.65568
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599534
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785515
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985462
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200992
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433933
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686422
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96093
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260417
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588361
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949001
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347316
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784307
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25799
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783038
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.604865
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.504765
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.48043
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.458057
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.85347
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.9311
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.90624
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.88361
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.00982
à(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.90187
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.72707
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07124
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43571
(405.59, 14.03, 247.89) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.53401
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598801
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784732
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984626
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200099
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43295
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685343
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959751
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25913
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586989
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947449
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345602
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786671
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260632
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785786
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.641838
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.53798
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.513535
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.491063
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.507927
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.83878
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.81424
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.79191
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.24391
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.18161
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.98424
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11291
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25009
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598221
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784111
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983964
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199365
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432172
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684492
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958853
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258126
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585877
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946227
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344267
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786073
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263805
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789174
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.681123
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.573313
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.548754
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.526173
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.505547
à(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.98637
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.77306
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.75885
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.74677
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.47732
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.25406
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85023
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13525
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597794
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783651
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983474
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198847
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431599
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683867
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958178
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257405
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585084
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945365
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343314
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785003
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267458
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793175
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.722763
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.610803
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.586122
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.563426
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.542692
(405.59, 14.03, 247.89) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.88383
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.15627
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.02897
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.01646
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.93625
(405.59, 14.03, 247.89) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.53739
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64843
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0908
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597517
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783381
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983185
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198515
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431261
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683496
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957755
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256937
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584579
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944805
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342681
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78434
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271618
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797791
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.766806
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.65049
Ú(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.625677
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.60286
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.582014
(405.59, 14.03, 247.89) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.70122
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.48194
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.31526
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.3023
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.15087
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.08294
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65314
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05164
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597448
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78327
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983039
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1984
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431125
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683352
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95761
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256778
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584392
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944633
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342457
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784056
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276289
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803056
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.813305
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.692416
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.667466
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.644521
(405.59, 14.03, 247.89) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.623554
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36859
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.82972
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.61914
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.60569
(405.59, 14.03, 247.89) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.63391
(405.59, 14.03, 247.89) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.35379
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66187
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81536
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597503
(405.59, 14.03, 247.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783321
