¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.62087
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815648
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878544
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944003
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012142
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083016
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156825
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233658
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313671
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069414
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097277
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12641
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156916
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188799
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222132
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256867
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293165
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330976
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370393
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411472
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456387
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504433
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554423
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606459
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660548
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716841
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775403
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836303
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899683
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965627
‡(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034267
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105698
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180069
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257491
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338137
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092901
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121142
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150658
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181585
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21389
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247599
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282787
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31953
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357827
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397733
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439328
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482627
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527692
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574643
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626477
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681014
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737713
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796752
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85816
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922047
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988515
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057711
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129713
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204643
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282726
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364005
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117382
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145971
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175899
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207254
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239979
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274159
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309835
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347042
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385846
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426249
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468369
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512225
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557874
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605401
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654827
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706267
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759803
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819275
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881199
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945635
ƒ(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012695
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082444
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155044
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230658
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309413
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391387
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142807
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171828
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202216
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233967
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267167
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301816
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337974
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375719
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41501
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455956
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498638
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543058
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589301
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637426
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687521
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739649
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793873
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85029
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908963
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970524
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038122
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108507
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1818
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258085
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337489
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420224
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16927
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198727
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229555
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261801
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295448
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330623
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367257
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405508
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445364
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486915
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530152
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575171
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622045
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67083
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721591
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774428
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829369
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88653
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945984
„(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007894
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072252
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139189
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209914
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286898
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367075
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450616
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196796
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226686
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257987
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290723
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324874
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360544
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397743
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436535
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476934
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51906
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562928
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60861
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656136
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705619
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757096
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810627
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866346
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924294
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98462
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047355
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112584
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180481
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251137
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324716
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401246
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482539
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225365
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255733
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28754
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320774
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355452
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39165
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429408
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46879
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509808
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552557
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597066
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643366
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691596
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741759
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793975
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848319
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904843
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963656
„(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024786
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088411
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154621
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223506
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295185
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369795
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447476
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562003
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255031
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285923
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318234
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351972
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387197
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423974
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462325
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502292
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543925
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58732
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632493
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679528
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72847
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779393
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8324
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887542
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944868
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004531
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066639
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131182
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198345
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268301
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366834
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489597
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618532
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285813
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317226
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35006
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38435
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420158
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457548
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496474
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537102
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579386
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623464
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669338
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717092
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766784
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818491
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872299
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928277
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986501
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047106
‡(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110111
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193974
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306599
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424651
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548507
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678595
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317733
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349699
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383079
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417982
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454382
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492378
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531946
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573216
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616214
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660985
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70761
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756094
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806601
