¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(399.26, 14.28, 244.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.07708
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.783997
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.767129
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.751841
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.846257
(399.35, 14.29, 244.35) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.2713
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70251
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3531
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51844
(399.35, 14.29, 244.35) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.22464
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239049
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419616
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614197
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824461
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052305
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.879333
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.760166
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.735591
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.712334
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.690369
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.669674
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.650226
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.077865
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.103183
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.080764
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.262522
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.981255
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.347678
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.071644
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.053885
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.037768
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.148637
(399.35, 14.29, 244.35) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.55594
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74652
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40063
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33968
(399.35, 14.29, 244.35) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.24538
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245122
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426125
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621229
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832065
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060564
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.922301
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.797445
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.772689
û(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.74926
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.727132
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.706282
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.686687
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.114558
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.122531
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.100046
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.270854
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.476323
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.641878
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.557424
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.364331
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.347295
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.474249
(399.35, 14.29, 244.35) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.85899
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79382
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45172
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00429
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22913
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251306
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432831
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628426
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839859
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068988
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.967236
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.900692
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.811422
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.787812
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.765514
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.744502
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.724754
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.152837
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.209415
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.121018
(399.35, 14.29, 244.35) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.100165
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.339593
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.322123
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.306158
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.29168
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.683383
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.667083
(399.35, 14.29, 244.35) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.1822
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84442
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50636
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32999
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89686
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257639
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439651
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63579
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847828
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077628
ü(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.014205
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.946795
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.851838
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.828041
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.805563
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.784382
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.764474
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.192746
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.2152
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.666132
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.323373
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.304499
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.287138
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.421912
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.524612
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.727549
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.032147
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.32756
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8984
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5647
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85087
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64261
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64041
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264141
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44662
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643293
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855939
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086439
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.063278
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.994959
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.89399
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.869996
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.847331
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.825973
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.805898
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.821075
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.246572
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.334968
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.289922
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.271157
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.253899
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.450817
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.80513
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.92074
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.431247
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.75125
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94188
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6267
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93456
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26206
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84562
û(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270725
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453702
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650984
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864202
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095442
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341416
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.045256
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.93793
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.913731
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.890873
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.869329
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.849079
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.830101
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.29016
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.480283
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.258193
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.239533
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.222373
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.206695
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.108864
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.234065
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.869267
(399.35, 14.29, 244.35) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.29411
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91572
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69247
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02271
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86755
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23132
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277474
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460929
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658774
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87269
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104625
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351733
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.097766
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.983719
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.959306
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.936244
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.914507
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.894075
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.874924
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.33554
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.489676
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.6735
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.278583
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.257664
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.238274
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.220389
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.574801
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.746592
(399.35, 14.29, 244.35) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.33269
ì(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89257
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75908
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97554
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49173
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74104
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284327
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468338
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666759
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881312
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114002
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362261
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.152569
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.031416
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.006779
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.983505
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.961567
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.940944
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.921614
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.382767
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.42058
(399.35, 14.29, 244.35) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.39889
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.97657
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.634453
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.613578
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.594293
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.576578
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.101937
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09141
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87244
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73505
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80436
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20437
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39429
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291356
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475879
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674908
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890113
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123556
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373026
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.209756
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.081089
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.056218
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.032721
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.010573
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.989752
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.970233
(399.35, 14.29, 244.35) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.431899
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06812
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65036
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31586
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.310409
ì(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.031593
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.010693
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.991456
(399.35, 14.29, 244.35) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.524179
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07401
(399.35, 14.29, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8536
