¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(377.07, 16.38, 289.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.309316
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.465196
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.618433
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.783528
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961868
÷(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155063
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789402
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035317
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304334
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90871
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257631
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645219
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090881
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608642
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199066
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837751
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56809
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26051
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99629
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.942612
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.058548
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.182349
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.314808
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.456829
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.609446
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.77361
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.9505
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142045
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773093
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01753
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284863
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570793
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884232
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230587
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615182
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053602
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56633
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15073
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788167
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51171
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18163
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9068
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.936381
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.051913
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.17527
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.306738
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.447645
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.599011
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.762005
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937974
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128485
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757199
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000207
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26596
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549211
ø(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860533
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204351
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586038
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017353
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525303
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10382
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740204
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45637
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10544
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82038
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.929716
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.044366
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.166742
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.29762
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.43788
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588528
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.750723
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.925798
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115308
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321062
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983438
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247007
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5283
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837508
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1789
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557757
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982152
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485433
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058305
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693829
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40285
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07127
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73711
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.922408
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.036587
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.158447
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.288756
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.428388
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.57834
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739759
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.91397
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102509
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307168
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967102
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228472
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508001
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815169
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154259
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530377
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949893
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446719
ı(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014171
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648947
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35118
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04337
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65901
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.915306
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.029028
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.150387
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.280145
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.419168
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.568445
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.729114
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902486
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.090085
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293685
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951303
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210505
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488325
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793569
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130373
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503853
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9203
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409181
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971325
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605625
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30126
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01728
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62988
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.908408
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.021688
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.142563
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.271785
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.410219
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.558841
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718785
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891346
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078035
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28061
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935942
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193083
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469263
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77259
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107267
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478224
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891657
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372754
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929821
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563772
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25308
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99299
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60283
ñ(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2868
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.901715
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.014566
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.13497
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.263676
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.401538
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.549529
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.708769
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.880545
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066354
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26794
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921115
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17622
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450828
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752339
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084889
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453422
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864015
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33742
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889611
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52211
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20661
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96103
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57772
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25865
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.895225
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.007662
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.127611
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.255816
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.393126
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.540505
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699066
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870084
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055043
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255671
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906722
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159896
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432973
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732752
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063278
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429458
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837278
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30321
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850672
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477377
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16148
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90844
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55461
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.888938
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.000973
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120483
î(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248205
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.384981
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.53177
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689673
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859959
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.044097
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243801
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892796
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144127
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415753
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713805
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042397
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406322
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811459
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270079
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812967
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434142
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11759
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85779
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53347
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.882853
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.994502
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.113586
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240841
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377101
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.52332
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680589
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.850168
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033514
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232327
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879336
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128919
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399091
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695554
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02225
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383972
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786596
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237997
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776506
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392317
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07537
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80917
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51431
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.876969
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.988244
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.106919
(377.00, 16.36, 288.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.233723
