¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(386.89, 7.11, 357.79) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.70651
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98105
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84053
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87013
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13783
û(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72031
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07459
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91017
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105361
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194281
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286906
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383432
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483999
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592046
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708501
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830113
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957197
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090118
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229152
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374741
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527241
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687117
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229749
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933127
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77102
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78995
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04613
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6052
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91985
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5304
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123116
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212586
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305781
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402885
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504079
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609551
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720114
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842157
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9697
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103079
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24259
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388691
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541744
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702218
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189211
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886099
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7028
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7167
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9564
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49263
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76864
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15902
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141792
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231805
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32559
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423341
ƒ(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525155
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631361
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742125
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857681
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98327
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117146
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257218
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403883
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557538
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718663
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149448
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839987
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64554
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64486
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86849
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38256
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58967
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88943
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161382
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252014
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346447
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444803
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547371
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65424
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765782
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882165
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003656
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132401
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273028
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420325
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574615
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736414
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110341
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794715
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65474
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57443
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7824
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27501
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41534
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62709
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74665
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181931
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273195
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36829
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467365
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570609
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678287
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790612
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907857
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030213
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158082
„(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291728
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437969
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592973
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755508
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072041
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750326
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66529
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5156
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6981
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16983
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25173
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37175
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19671
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203444
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295399
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391141
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49094
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594966
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70345
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816622
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934708
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05806
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18691
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32158
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462471
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612643
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776027
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03439
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743258
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67611
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54341
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61556
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06698
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09189
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16767
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.87219
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225944
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318555
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415059
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515607
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620441
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729756
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843808
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962875
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087184
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217046
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352816
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494872
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643526
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799257
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997474
ˆ(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752522
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68726
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57224
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53479
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96649
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93574
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98423
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.84764
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249399
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342752
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440007
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541352
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64701
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757234
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872197
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992234
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117596
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248571
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385495
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528777
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67872
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835778
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052226
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761999
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69866
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60216
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51028
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86823
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7832
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76796
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273865
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36798
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466022
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568231
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674765
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78589
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901856
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02291
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149343
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281465
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419618
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564137
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742249
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954629
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226884
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771731
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7104
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63322
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54643
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78167
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63418
‚(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56579
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299316
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39425
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493127
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596193
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703668
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815741
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932713
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054873
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182413
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315722
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469826
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665994
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873189
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092402
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409504
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7817
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72241
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66535
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58388
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69846
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48919
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38089
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325825
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421591
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521348
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625297
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73373
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84687
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964882
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088152
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219711
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401421
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593044
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795427
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009297
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255918
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600618
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973906
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73469
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69858
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62262
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4682
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3851
