¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(333.08, 7.23, 328.95) (329.28, 1.60, 297.58) (0.81, 2.16, 0.81) Human 15.8415
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17217
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46091
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38479
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91055
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49444
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54924
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04912
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8928
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68263
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96202
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25399
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55935
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.223744
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.3566
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.49896
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651897
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816578
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994341
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142629
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335218
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501846
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680323
†(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871961
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078221
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300734
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607202
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301239
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136575
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16106
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44678
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35344
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87648
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45572
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5094
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8011
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70572
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52649
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86295
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15171
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45358
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.204572
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.336103
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.477017
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.628328
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791211
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963922
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092326
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305593
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470196
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646482
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835723
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03926
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258792
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204353
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293822
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127583
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1499
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43264
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32573
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84442
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41892
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46653
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56294
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52559
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32831
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76836
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05405
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38427
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.185755
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.315982
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.455469
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.605194
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.766324
…(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917632
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.043455
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224423
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439372
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613544
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800403
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001367
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217995
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473679
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286419
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118574
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13878
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41848
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30142
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81435
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3839
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42585
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33416
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35222
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1377
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67822
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98584
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32547
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.167251
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.296191
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.434303
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.582504
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.74187
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872619
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995919
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137167
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409356
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581481
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766091
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964499
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178335
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409328
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279044
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10962
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12763
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40436
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27896
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78629
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35076
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35366
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11434
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18525
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95435
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6111
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93311
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27071
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.14905
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.276772
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413505
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.560182
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.714624
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.828887
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94978
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077924
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33289
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550267
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73268
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928669
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13978
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367783
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271597
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100632
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1165
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39021
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25825
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7607
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32154
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25199
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00456
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98911
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77795
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49379
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88415
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21994
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.131185
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.257683
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.393088
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.538315
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674237
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786355
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90492
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030533
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241756
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519903
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700185
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893829
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102329
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327399
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264202
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091646
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10539
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37609
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23936
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7402
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29517
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15389
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91057
€(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75527
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60827
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29432
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80318
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17316
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.113604
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.238947
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.373018
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.516809
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634928
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744972
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861307
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984528
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1537
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44592
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668583
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85995
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065938
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288148
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256796
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082659
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09426
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36199
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22222
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72157
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27092
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05927
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82025
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54585
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44498
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0902
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64776
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13023
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.09636
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.220561
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.353366
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494333
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.596708
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704711
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81893
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.939794
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068615
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35069
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63786
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827035
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03056
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250068
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652379
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073676
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08313
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34785
‡(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20682
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70489
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24875
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96799
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73345
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45033
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28786
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89406
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49842
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97365
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.079423
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.202464
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.334043
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.458916
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559475
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665588
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777719
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896342
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022008
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258877
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563936
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795042
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996209
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213133
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394818
(331.35, 7.21, 326.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064665
