¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311971
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04815
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456394
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900312
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292839
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723566
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20029
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31536
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41267
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51385
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61914
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72866
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84258
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96111
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08446
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21281
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34644
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86687
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63022
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15468
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9761
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676731
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045677
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45364
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895123
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287165
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717314
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19076
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30684
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42278
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5242
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62975
ü(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7395
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85368
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97251
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09613
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22479
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4263
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04307
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82658
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39291
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27946
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674234
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042942
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450594
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890015
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281551
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711184
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18272
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29856
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41914
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53623
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64205
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75209
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8666
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98572
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10968
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23868
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71393
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22134
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02857
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.638
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59745
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671448
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039865
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447206
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884973
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27606
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718392
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17614
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29179
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4122
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53748
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65607
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76647
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88131
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00078
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12516
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25455
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0159
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40448
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23642
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89017
ô(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.925
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668455
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03657
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443549
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880052
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270642
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725805
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17102
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28652
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4068
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53194
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66223
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78256
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89781
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01771
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14247
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27232
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25634
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59272
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42553
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98206
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26247
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665215
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032954
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439548
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875153
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265284
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733088
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16735
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28276
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4029
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52794
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65816
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79374
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91612
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03647
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16171
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29205
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42526
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78612
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64437
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92652
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60486
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66169
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029101
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435263
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870309
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269075
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740341
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1651
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28052
ú(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40056
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52555
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65565
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79121
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93234
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05715
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18288
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32707
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5991
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9849
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87259
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87479
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93047
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657958
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024949
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430673
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865629
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275541
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747532
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16431
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27969
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39974
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5247
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65481
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79029
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93144
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07848
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20601
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59412
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76943
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17336
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10746
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83435
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26481
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653956
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020535
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425733
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860962
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281961
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754622
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16498
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28036
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40043
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52543
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65552
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79104
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93221
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0793
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23111
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74541
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93698
ñ(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3474
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34929
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80426
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60818
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649685
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01586
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420568
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860373
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288298
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761658
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16709
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28253
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40266
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52768
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6579
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79348
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93467
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08185
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23527
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90082
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10937
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51564
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59827
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80035
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98602
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645224
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010919
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415091
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861132
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294552
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7686
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17067
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2862
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40642
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53155
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66186
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79754
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93888
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08618
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27198
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06048
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28675
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68805
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82752
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07281
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43021
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640487
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00571
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409298
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855158
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300772
ş(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775473
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17566
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29132
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41168
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53695
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66743
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80327
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9448
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11731
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31912
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22463
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46931
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86473
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05673
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35349
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78616
(335.27, 7.39, 346.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635532
