¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(434.10, 14.27, 309.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.87033
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62895
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61811
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61149
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6091
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61091
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61693
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052072
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278526
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523875
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790581
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081729
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409969
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771685
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172262
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61812
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117335
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660112
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27185
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96859
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.43944
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.41355
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.38981
Ü(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.36819
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.20531
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.61449
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.43233
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02664
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.0079
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99328
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98277
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97636
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97404
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9758
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98166
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054242
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280836
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526411
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793357
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084446
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411954
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77388
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174676
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620825
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120352
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665806
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27829
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97594
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.5106
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.48452
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.4606
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.43882
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.21247
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.62358
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.44424
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43018
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41197
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39778
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38758
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38135
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3791
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38083
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38653
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05646
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283239
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529039
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796186
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087556
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413954
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776134
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177189
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623585
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123493
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671589
æ(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28489
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97299
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58482
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.55854
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.53444
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.51249
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.21986
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.63297
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.45655
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87039
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85269
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83889
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82897
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82293
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82075
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82243
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82798
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058718
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285713
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531683
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799095
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090725
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416075
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77845
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179749
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626492
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126708
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677635
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29172
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92803
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.6622
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.63571
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.61141
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.58928
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.22748
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.64265
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.46924
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34413
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3269
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31347
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30383
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29795
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29583
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29748
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30289
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061078
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288268
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534458
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802074
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094035
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418224
å(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780828
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182421
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629454
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130025
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683817
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29874
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88403
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.74283
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.71612
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.69162
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.66931
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.23533
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.65262
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.48232
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8486
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83182
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81874
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80935
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80363
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80157
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80318
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80846
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063488
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29087
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53729
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805174
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097393
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420432
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783306
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185103
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632448
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133443
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690203
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27548
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84093
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.82683
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.79989
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.77518
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.75267
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.24342
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.66289
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.40129
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.38132
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.36497
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.35222
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.34306
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33749
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33549
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33706
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.34221
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065979
Ü(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293549
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540204
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808333
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100842
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422722
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785808
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187927
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635607
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136951
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696739
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23764
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7987
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.9143
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.88712
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.86219
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.83948
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.25173
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.67345
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.95955
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.94007
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.92411
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.91167
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.90274
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8973
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.89536
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8969
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.90193
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068522
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29632
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54319
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811602
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104395
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425071
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788398
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190804
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638798
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140552
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700415
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20061
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75738
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.00536
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.97793
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.95277
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.92985
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.26027
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.6843
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54187
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.52283
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.50726
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.49511
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48639
Ø(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48108
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47919
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4807
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48562
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071136
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299118
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546259
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814943
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108052
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429047
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791054
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193752
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642089
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144243
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670126
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16432
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71693
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33544
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.57555
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.54511
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.51707
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.49141
(434.43, 14.19, 307.42) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.69544
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.14643
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12783
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.11261
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10074
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09222
(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08704
