¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.878199
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.604586
(337.75, 7.37, 335.14) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 12.94177
(337.75, 7.37, 335.14) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 12.92388
(337.75, 7.37, 335.14) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 12.90856
(337.75, 7.37, 335.14) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 13.93688
(337.75, 7.37, 335.14) (315.85, 0.78, 316.63) (1.36, 1.29, 1.38) Tools 17.17612
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.224018
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023257
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248114
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491723
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756473
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045157
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361094
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707594
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042196
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408871
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812406
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257199
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74894
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.651434
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.627664
Å(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.605697
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.585513
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.567088
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.550407
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.535451
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.522204
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.161636
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.15102
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.142209
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.227482
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.222202
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.218727
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.217049
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.217168
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024044
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248943
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492617
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757463
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046241
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362293
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707422
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042019
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408691
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812208
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258273
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.609401
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.584022
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.560456
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.538682
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.518674
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.50041
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.483878
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.469057
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.455933
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.090412
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.079898
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.071175
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.155805
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.150588
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.147158
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.145513
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.145651
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024865
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249871
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493609
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758548
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047417
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363582
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707517
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04214
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408835
Å(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812348
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258448
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.544477
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.519308
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.495938
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.474346
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.454505
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.4364
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.420008
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.405316
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.392309
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.380974
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.75591
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.753108
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.27332
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.266796
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.262086
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.259186
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.258092
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025807
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250855
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494699
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759695
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048684
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707905
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042563
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40929
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812857
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239567
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.482174
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.457208
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.434025
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.412607
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.392927
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.37497
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.358717
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.344148
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.331252
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.339898
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.661409
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.653292
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.525043
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.518236
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.513292
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.510207
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.508977
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026788
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251918
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495831
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760935
Ç(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050042
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366482
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70859
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043261
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410094
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813703
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19455
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.422406
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.397633
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.374632
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.353381
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.333857
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.316042
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.299918
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.285469
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.272679
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.485528
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.562574
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.554574
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.014232
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.00915
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.780471
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.777181
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.775801
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027805
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253037
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497037
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762273
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051496
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368064
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709511
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044296
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411186
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814919
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15084
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.394221
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.340514
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.317685
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.296595
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.277218
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.259541
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.24354
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.229204
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.216518
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.501482
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.491715
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.483625
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.182684
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.112655
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.045433
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.980936
º(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.943456
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028922
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25424
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498376
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76368
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053047
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369746
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710702
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045604
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412628
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813233
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108318
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425693
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.430634
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.263114
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.242174
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.222941
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.205394
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.189515
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.260423
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.417394
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.445809
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.436124
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.556362
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.284422
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.39245
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.321083
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.252582
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.186858
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030078
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255528
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499732
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765186
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054667
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371559
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712162
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047193
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414362
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774703
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067021
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381351
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78834
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.473593
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.303905
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.282766
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.263341
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.317315
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.416711
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.403763
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.392491
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.382878
²(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.747139
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.225856
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.220699
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.615995
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.543079
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.473093
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031332
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256845
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501224
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766763
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056414
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373474
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713863
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049056
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416446
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73725
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026923
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338302
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728504
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21319
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.433833
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.414183
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.396255
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.380033
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.365502
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.352651
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.3668
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.48298
(337.75, 7.37, 335.14) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.233215
