¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38267
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49206
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73927
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99974
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256443
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500157
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765008
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037601
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240576
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457122
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68854
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936383
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274896
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65274
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992489
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117643
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248169
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472893
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28607
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87875
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15985
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39046
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63314
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88874
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15824
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254014
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497517
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762135
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024006
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22613
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441716
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672117
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918812
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236632
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610783
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946186
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069914
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19893
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333532
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755543
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6211
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06593
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29247
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53077
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78172
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04621
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32532
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25162
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494925
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75931
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010915
º(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212215
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426904
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656299
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901909
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199128
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569636
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901678
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024036
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151614
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284687
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423557
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05552
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90582
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18225
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43208
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67856
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93829
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21226
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249254
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492352
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756517
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998321
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198826
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412648
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641107
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885673
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162313
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529304
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858902
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979952
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106169
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23779
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375151
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547358
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37466
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05253
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2981
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55716
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83074
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10335
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38742
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246919
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489822
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753765
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986235
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185991
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398987
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626525
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870086
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131346
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48978
¹(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817838
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937651
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062547
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192816
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328702
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470558
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834053
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7078
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16731
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42016
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68706
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96911
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26755
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57234
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246036
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487329
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751028
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974654
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173668
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385889
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612554
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855136
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115337
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451031
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778461
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897079
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020728
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14968
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28419
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42459
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571191
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13911
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87503
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28822
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54877
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82399
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11507
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42331
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245861
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486554
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748347
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963555
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161899
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373325
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599158
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840857
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100039
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413061
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740738
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858221
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980673
¶(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108363
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241555
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380562
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525716
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67735
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46464
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05014
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41565
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68437
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96843
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2691
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245736
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48643
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747774
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955085
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150641
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361362
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586381
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827195
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08542
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375839
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704618
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821014
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942338
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068846
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200784
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338465
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482229
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63238
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915016
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68632
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23384
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55003
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82742
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12089
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43177
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245632
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486313
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747654
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95945
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14839
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349934
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574202
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814188
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071487
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347986
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670086
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785463
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905694
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031067
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161815
¼(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298251
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440676
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589439
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744904
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22742
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85915
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42074
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69178
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97841
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28187
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245593
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486251
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747577
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964325
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153558
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354809
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569247
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801806
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058227
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333765
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637109
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751507
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870718
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995017
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124623
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259886
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401044
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548479
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702538
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863602
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51014
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04076
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56128
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84139
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13784
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245549
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486238
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746909
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962969
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159235
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360858
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575672
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804987
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05021
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320292
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605673
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719143
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837367
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960632
