¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.797791
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.19026
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.271603
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.359699
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.455402
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.559715
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.67383
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.799165
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.570923
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.557582
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.545029
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.53325
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.526556
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.762848
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.033921
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.347995
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.716103
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99909
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58173
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60536
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03546
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.115403
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.19076
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.272143
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.360284
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.456038
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.560409
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.674591
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.800002
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.521445
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.508312
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.495955
ó(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.484362
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.527961
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.764451
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.035768
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.350144
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.718636
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01837
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60676
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62067
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0395
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.115905
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.191301
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.272728
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.360919
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.456728
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.561163
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.675416
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.800909
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.473993
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.461058
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.448888
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.437472
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.529483
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.766188
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.037768
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.352475
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.721384
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03831
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62762
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63379
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04509
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.116446
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.191884
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.273359
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.361602
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.457472
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.561974
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.676305
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.801887
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.428465
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.41572
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.40373
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.392484
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.531123
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.768061
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.039926
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.354986
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.724344
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.450601
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.439356
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65226
† (422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05223
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.117026
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.192509
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.274035
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.362334
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.458268
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.562843
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.677256
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.802934
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.384772
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.372209
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.360391
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.349306
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.532881
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.770068
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.042238
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.357679
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.72752
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.247392
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.236557
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67988
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05966
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.117645
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.193176
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.274755
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.363116
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.459118
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.563771
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.678273
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.804052
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.342827
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.330438
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.318785
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.32604
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.534758
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.77221
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.044706
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.360554
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.730909
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.057743
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.047286
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70671
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06133
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.118302
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.193884
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.275521
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.363946
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.460021
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.564756
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.679352
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.80524
™ (422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.360943
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.34757
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.334951
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.327801
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.536752
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.774487
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.04733
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.36361
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.734513
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.880384
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.035771
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.86878
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.85293
(422.90, 14.77, 249.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.50142
(422.90, 14.77, 249.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.50122
(422.90, 14.77, 249.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.50384
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.118997
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.194634
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.276331
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.364825
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.460976
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.565799
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.680496
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.806497
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.418169
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.404528
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.391653
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.379532
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.538864
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.776898
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.050109
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.366848
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.738331
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.714201
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.041661
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.737099
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.42404
(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08341
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51177
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.50546
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.50179
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.119731
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.195426
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.277187
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.365752
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.461985
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.5669
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.681701
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.807825
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.478075
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.464151
Ÿ (422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.451007
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.43863
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.541095
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.779445
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.053045
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.370267
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.742366
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.55821
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.047883
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.744849
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.47728
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.65861
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.65539
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.58371
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.57732
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.57359
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.120504
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.196258
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.278087
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.366729
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.463047
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.568059
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.682971
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.809222
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.540832
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.526609
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.513182
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.500537
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.543442
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.782126
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.056136
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.373868
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.746615
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.487815
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.05444
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.753016
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.2212
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.26862
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.64882
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.33273
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.32121
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.31231
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30601
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30231
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.121315
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.197132
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.279032
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.367753
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.464161
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.569275
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.684304
œ (422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.810689
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.606617
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.59208
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.578355
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.565426
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.553281
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.784944
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.059383
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.377653
(422.90, 14.77, 249.61) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.75108
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.493469
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.061334
(422.90, 14.77, 249.61) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.761602
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.27183
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.3374
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.71283
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.96444
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.9116
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.88329
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.47053
(422.90, 14.77, 249.61) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.44586
(422.90, 14.77, 249.61) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.122164
