¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ (430.82, 11.49, 344.99) (426.17, 13.57, 302.58) (8.74, 12.19, 17.94) Truck 20.0076
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81793
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46984
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81329
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65248
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62283
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63212
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67132
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97472
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02805
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42914
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87995
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72935
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71247
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75821
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83829
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19234
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26438
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38664
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94589
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80547
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80125
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88534
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99559
·(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41478
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35488
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34232
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01099
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88069
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88906
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01356
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15144
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64226
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44687
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31118
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07523
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95497
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9759
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14273
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30848
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8748
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54036
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41357
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13855
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02823
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06164
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27896
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46658
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0989
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63536
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61267
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20091
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10043
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14615
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39653
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63652
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29937
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73186
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00822
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26221
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1715
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22946
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50871
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.823
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50066
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82993
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42059
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32242
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24139
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31142
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61953
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01051
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70261
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09773
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84671
Ø(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38153
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31001
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39199
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72879
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17673
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90507
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41767
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.39658
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.38711
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.3891
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.39564
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43946
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37727
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47854
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8365
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3307
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10788
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74633
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.78331
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.78204
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.7854
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.79341
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49614
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44316
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56662
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94244
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48461
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31091
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13112
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.19491
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.19506
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.19992
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.20951
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5515
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50762
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65307
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04652
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63831
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52362
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50158
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60556
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57054
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73778
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14861
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79178
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76969
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83104
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.62155
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.56615
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.51541
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.46927
Î(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65823
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63185
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82065
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24863
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94483
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01523
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16848
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.05296
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.99696
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.94569
(431.14, 12.19, 342.38) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 22.89912
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70941
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69155
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90158
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34639
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09731
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25991
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7457
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7591
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74952
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98048
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44183
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22606
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50341
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94852
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80726
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80578
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05093
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5348
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35897
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68655
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14458
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8538
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86015
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11737
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62515
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48879
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8655
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33348
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.76294
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.74316
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.72823
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.71814
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.71287
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.71242
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.71679
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89875
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91263
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18112
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71284
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61532
ì(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04141
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51472
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.61395
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.58734
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.56557
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.54862
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.53648
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.52912
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.52655
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94197
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9632
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24217
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79765
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73835
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21402
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.65848
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.61723
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.58088
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.54943
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.52539
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.50829
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.49598
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.48846
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98343
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01175
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30524
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87953
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8577
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38315
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.81027
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.76332
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.72136
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.68435
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.65224
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.62502
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.60264
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.5851
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02314
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05823
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37058
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95837
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97316
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55661
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.97569
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.94453
(431.14, 12.19, 342.38) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 24.9183
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06104
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1026
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43272
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03402
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08453
ø(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71838
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.96177
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.55239
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.59413
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.6408
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.69248
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.74921
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.81106
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09704
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14482
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49157
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10638
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19164
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85774
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.97184
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.90673
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.57994
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.61573
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.65626
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.70155
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.75165
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.80662
(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.8665
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13117
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18481
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54701
