¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (403.29, 14.86, 310.87) (383.20, 8.50, 303.34) (0.81, 2.16, 0.81) Human 5.352622
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787192
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44901
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16335
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84995
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5663
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843735
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061926
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298263
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555137
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835246
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141817
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4787
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842452
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242393
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687046
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207123
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804216
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46595
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17648
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85349
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53719
µ(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847896
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066377
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303102
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560389
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840978
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148092
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485632
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852109
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253069
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698967
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222236
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821422
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.478
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19002
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85799
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50899
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852059
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070896
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308012
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565739
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846825
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15451
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492652
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861915
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26395
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71109
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237533
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83882
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49024
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20399
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86351
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50301
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856289
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075502
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313008
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571192
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852737
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161001
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499803
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871904
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275028
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72345
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253032
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856446
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5028
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21836
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86997
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51023
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860627
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080176
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318085
º(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576706
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85875
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167608
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507094
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881946
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286325
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736008
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268654
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872007
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51571
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2331
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87745
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51855
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865018
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084927
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323221
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582289
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864926
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174333
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514505
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890138
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297811
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748842
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284497
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885054
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52896
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24831
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8859
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52795
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869483
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089735
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328477
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588006
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871125
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181161
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522024
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898469
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309471
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762831
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300485
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898283
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54259
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26388
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89535
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874028
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094623
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333761
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593778
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877434
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188078
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529657
º(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906922
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321373
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777154
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316648
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911708
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55659
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27987
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9058
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878613
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099614
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339155
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599649
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883858
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195127
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537404
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915502
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333442
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791579
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330095
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925395
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57093
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29631
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91726
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883262
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104653
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344622
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605623
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890379
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202272
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545274
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924195
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344904
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806179
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342322
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939229
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5856
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31308
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887956
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10976
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350184
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611642
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896979
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209517
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553249
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933046
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354758
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820898
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354712
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953321
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60062
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33033
º(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892759
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11494
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355785
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617751
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903684
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216846
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561333
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941999
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364735
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835746
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367316
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967617
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61601
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34794
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897612
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120193
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361507
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623993
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910475
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224304
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569551
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951119
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374837
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848147
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380075
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982126
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63175
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36594
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90252
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125483
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367273
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630267
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917317
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231853
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577868
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960288
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385114
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859625
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393021
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996832
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64786
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907521
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130912
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373124
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636642
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924292
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239492
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586304
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969654
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395484
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87129
¶(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406155
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01175
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66426
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91256
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136362
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379044
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643094
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931344
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247232
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594847
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979096
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406038
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883047
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419443
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02687
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68109
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917636
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141873
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385075
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649627
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938516
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255073
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603475
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988683
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416695
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895022
(402.19, 14.89, 310.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43294
