¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(328.21, 7.29, 380.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478386
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92801
©(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47202
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.036
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56736
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38254
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67545
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.40671
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.37435
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.34586
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.32122
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.30039
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.28337
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.27013
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.26066
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.25496
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561852
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833701
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130518
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454973
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810606
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203499
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644288
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156801
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73594
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39544
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97832
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52764
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04277
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57477
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27889
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5507
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.38297
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.35462
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.33012
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.30943
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.29255
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.27946
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.27013
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.26457
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.26277
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560214
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831949
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128623
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453714
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811482
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20635
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654724
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168545
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749268
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41069
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02963
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56325
¨(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05052
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58327
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17699
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42814
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.53724
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.5087
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.48403
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.46321
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.44623
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.43306
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.42369
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.41812
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.41633
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558542
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830129
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126621
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451527
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809078
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20437
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659914
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180195
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762461
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42578
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08203
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57131
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05935
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59287
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17854
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65711
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.69785
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.6691
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.64426
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.62331
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.60622
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.59297
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.58356
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.57797
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.5762
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556857
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82829
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124593
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449314
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806637
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203108
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65736
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178355
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768127
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44072
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13166
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58035
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06918
«(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60364
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19036
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6924
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.86501
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.83606
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.81104
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.78995
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.77275
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.75942
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.74996
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.74436
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.74261
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555121
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826391
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122522
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447039
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804139
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203308
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654646
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175289
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764637
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43704
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12767
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58239
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07835
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61548
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20335
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71972
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.03898
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.00981
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.98461
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.96337
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.94605
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.93264
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.92314
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.91752
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.91579
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553352
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824451
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120408
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444741
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801567
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203378
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653484
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172033
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760921
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4328
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07258
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5677
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06232
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60368
§(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19863
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7253
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.22002
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.19062
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.16524
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.14384
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.1264
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.11291
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.10336
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.09773
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.09602
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551532
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822492
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118268
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442361
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799251
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2034
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653488
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168607
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757023
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42834
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01718
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55394
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04733
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58725
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18061
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73262
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.40833
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.3787
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.35312
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.33156
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.314
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.30042
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.29082
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.28518
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.28349
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549681
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820473
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116045
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439959
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799194
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203295
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653347
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164989
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752962
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42362
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96276
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54112
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03334
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57198
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16379
§(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80538
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.60423
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.57436
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.54857
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.52684
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.50916
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.49549
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.48583
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.48018
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.47852
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547819
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818413
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113821
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437473
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798994
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203079
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653145
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161198
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748632
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38727
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90937
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4891
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02039
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55782
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70772
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84042
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.80802
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.7779
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.75189
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.73
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.71218
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.69842
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.68872
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.68305
(328.55, 7.27, 379.55) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.68141
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545903
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816333
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111529
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434985
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798733
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202803
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6528
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157235
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744122
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33989
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85698
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43083
