¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360001
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10458
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.38987
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.75207
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19419
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.415277
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.668501
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.947785
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.257298
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602149
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.988672
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.424804
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.920639
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.489211
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.147647
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.907634
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79474
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15765
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.46148
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.86141
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198205
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420693
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674463
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.95438
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264628
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.610345
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.997893
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.43525
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.93257
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.502964
ï (336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.163667
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.903574
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81844
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20909
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.50209
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.96739
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.202243
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.426013
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.680322
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.960859
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271833
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.618399
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.006955
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.445518
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.944301
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.516489
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.178095
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.906487
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84167
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25884
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.56468
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.06982
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206302
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.431237
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.686073
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967222
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.278907
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62631
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.015858
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.455609
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.955829
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529782
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.174253
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.915608
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.87039
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.30686
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.63266
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.16856
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210381
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436359
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.691715
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.973464
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.28585
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.634074
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.024595
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.465515
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.967149
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.542837
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.170231
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.924394
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90062
Ü (336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.35308
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.6982
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.26343
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214479
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.441382
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.697248
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.979587
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.292659
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.64169
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.033168
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.475234
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.978257
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.545935
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.166032
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.933456
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93023
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.39697
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.76121
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.35429
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218598
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446302
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.702667
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.985583
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.299329
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.649153
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041571
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.484761
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.989148
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.542146
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.172119
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.951019
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.95922
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.43874
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.8216
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222734
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.451119
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.707974
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.991457
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.305862
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.656463
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.0498
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.494094
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.999118
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.538195
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.178717
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.968141
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.98755
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47848
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.87929
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43308
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226886
Ï (336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455831
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.713164
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.997201
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.312254
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.663614
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.057854
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.503229
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.995533
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.534098
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.185019
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.984813
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01522
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.51615
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.9342
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52547
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231056
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.460434
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.718237
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.002818
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.318503
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.670608
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.06573
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.512165
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.991814
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.531449
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.191025
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00103
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.0422
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.55488
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.98624
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61348
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235241
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46493
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.723192
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.008303
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.324607
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.677438
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.073425
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.515612
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.987966
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.536351
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.196733
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01678
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07109
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.5928
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.03536
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69696
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22404
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239443
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.469317
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.728026
Ä (336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.013654
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330563
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.684105
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.080937
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.512105
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.983985
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.540997
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.202897
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03205
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10018
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62893
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08148
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77577
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42683
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243659
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.473592
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.732738
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.018872
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.33637
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.690607
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088261
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.50848
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.979883
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.545382
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.215314
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04685
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12836
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.66321
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12452
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8082
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17672
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247888
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.477755
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.737326
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023953
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342026
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.696939
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.087653
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.504745
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.97732
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.549504
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.227316
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0643
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15561
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.69563
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.16442
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82057
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10961
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25213
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.481804
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.741789
¸ (336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.028896
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347528
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.7031
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.084236
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.5009
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.980668
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553361
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.238903
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08328
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.1819
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.72614
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.20114
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82157
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0426
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256384
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.485739
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.746126
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.0337
(336.04, 7.28, 311.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352876
