¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64215
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422772
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801423
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222486
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693344
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223314
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795996
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43583
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16742
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87261
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83375
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04762
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54783
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.39452
™(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.37467
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.35825
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.34524
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708408
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852139
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005929
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170835
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348066
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53898
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745173
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968541
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211243
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475824
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762613
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072771
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41424
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791981
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211931
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681558
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210012
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773878
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4107
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13859
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88787
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9197
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15069
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49778
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.64965
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.62924
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.61231
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.59883
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.706177
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849743
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003393
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168102
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345119
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535804
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741773
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96484
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207227
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471461
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755975
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065484
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406208
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783094
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202057
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67044
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193563
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752853
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38678
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11122
›(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95091
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95081
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13627
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54657
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.91593
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.89492
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.87745
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.86349
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70411
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847562
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001061
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165606
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342425
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532897
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738641
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961475
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203535
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467453
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749767
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058666
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398738
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774799
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192816
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66011
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181368
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746199
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38724
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12088
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87571
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84935
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01544
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61569
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84189
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.17233
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.15429
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.13981
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.702285
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.84561
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998931
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163347
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339981
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530281
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735822
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958382
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200222
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462703
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744009
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052452
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393039
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769735
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18857
š(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656941
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192967
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759323
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40217
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13804
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85584
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75114
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89857
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65156
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81027
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.46212
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.44347
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.42844
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.700602
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843832
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997045
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161301
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337827
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527949
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733247
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955623
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197211
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459824
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741806
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050992
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391407
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767945
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186584
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654701
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194137
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773422
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41825
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15646
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83766
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65605
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78561
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62935
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78194
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.76503
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.74573
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.73012
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699119
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842239
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995335
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159504
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33586
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525865
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73102
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953188
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194556
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457653
”(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74087
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04998
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390292
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766687
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185189
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653144
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195883
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78851
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43543
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17621
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82118
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56401
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6926
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60971
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75687
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.08183
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.06183
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.0456
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.697833
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.840873
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993865
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157924
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334184
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524025
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72906
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951067
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192257
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455102
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740387
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049397
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389654
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766001
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184467
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653515
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198382
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804617
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45376
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16494
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80636
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5286
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66261
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5926
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73505
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.41335
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39263
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37572
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.696745
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839682
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992634
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156573
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332747
”(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522467
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727363
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949249
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190271
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452956
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74029
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049325
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389554
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765903
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184316
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656382
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201637
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821732
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47321
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1532
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79323
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51378
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63366
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57799
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71645
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.76052
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.73902
(342.34, 7.25, 370.00) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.7214
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.695837
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838728
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991578
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15545
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331534
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521171
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725965
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947762
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18864
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451176
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73836
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049681
