¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ (431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11523
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.9864
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.9632
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.9428
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.92517
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.91028
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.30086
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 16.48685
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.89108
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.87906
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.87016
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.86436
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244363
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499229
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777206
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089458
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434731
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816906
« (431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242207
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718262
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193556
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697343
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26168
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89803
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91556
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26976
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71607
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04831
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.95966
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.93376
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.91066
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.89034
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.87278
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.85796
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.89228
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.66531
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.65362
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.64498
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.63941
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232507
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486377
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76314
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072164
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415588
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795671
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218519
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687411
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142205
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62953
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18556
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81194
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71064
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00649
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5567
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97261
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.91001
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.8842
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.8612
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.84096
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.82347
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.80872
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.84197
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.23707
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.44885
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.43745
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.42907
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.42372
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220751
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473532
˜ (431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749148
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054855
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396495
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77448
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194903
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638863
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09567
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573145
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11078
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72746
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51196
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75286
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23676
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89849
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.8634
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.8377
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.81478
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.79462
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.7772
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.7625
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.91467
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.18609
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.24121
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.26508
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.25687
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.25164
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208999
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460736
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735155
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0376
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377416
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75336
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171318
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591001
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043409
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522225
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04871
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64458
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33243
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50843
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90446
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76322
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.8198
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.79419
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.77135
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.75126
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.7339
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.71926
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.728
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.1384
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.04198
˜ (431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.0643
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.05632
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.05129
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197242
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447986
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721231
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020348
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358402
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732259
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140474
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543756
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990908
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472107
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992718
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57612
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24002
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27268
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59467
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35501
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.77916
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.75362
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.73086
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.71084
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.69354
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.67895
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.66705
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.09393
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.90129
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.89067
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.88296
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.00874
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18553
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43526
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707345
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004855
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339419
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711215
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098325
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497175
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939144
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422733
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937651
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51429
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16424
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04533
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3156
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96656
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.74143
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.71597
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.69327
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.67332
¥ (431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.65607
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.64152
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.62967
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.32585
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.71707
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.70669
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.69919
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.69455
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173886
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422562
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693484
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989682
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320481
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690219
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056739
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451243
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888157
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374181
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883509
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45352
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09555
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94152
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04733
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.91189
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.70657
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.68119
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.65855
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.63865
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.62146
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.60696
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.59513
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 15.04716
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.54014
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.52999
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.52269
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.51822
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163476
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409925
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679699
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974579
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301605
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661548
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015734
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405943
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837905
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31857
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830254
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39377
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03747
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90649
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88755
» (431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.87939
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.67456
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.64924
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.62666
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.60681
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.58966
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.5752
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.56341
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.77891
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.37019
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.36026
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.35314
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 14.34882
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155024
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399968
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66656
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959514
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282772
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624742
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975262
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361296
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788422
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263371
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777857
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33509
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00216
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87182
(431.74, 14.05, 336.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84685
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.84974
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.64535
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.62009
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.59757
(431.74, 14.05, 336.58) (426.17, 13.68, 302.42) (8.74, 12.42, 18.26) Truck 13.57776
