¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35814
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453704
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828175
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227999
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67269
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170095
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758418
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42354
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16982
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84669
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38362
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80576
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33212
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822501
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035449
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265897
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525428
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809581
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121062
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463924
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837007
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237822
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683644
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183821
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770676
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43756
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19613
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87642
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3658
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78667
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26151
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827395
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040737
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272346
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533211
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818104
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1304
º(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474249
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846046
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247822
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694771
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196547
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783127
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45178
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22093
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90702
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34962
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76935
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22125
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832333
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046098
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279588
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541093
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826716
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139886
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484697
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855247
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258021
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706183
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207699
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795766
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46628
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23766
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93853
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33505
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75373
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20452
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837394
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051547
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28687
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549052
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835422
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149471
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495233
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864614
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268429
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717756
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220612
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808653
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48099
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25466
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9331
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32209
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73986
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21476
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842531
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057113
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29426
¹(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557091
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844198
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159099
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505889
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874155
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279006
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729575
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233873
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821717
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49597
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27196
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92247
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31075
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73946
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847784
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062774
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301696
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565203
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85309
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168852
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516675
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883873
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289829
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741607
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247393
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834967
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51116
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28952
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91337
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30098
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77475
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853079
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068495
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30921
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57339
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862051
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178709
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526192
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893735
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300783
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753846
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261127
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848448
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52659
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30738
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90572
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33518
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8118
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858484
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074354
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316765
·(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581647
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871097
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188649
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535283
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903813
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311939
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766286
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275108
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862102
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54225
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3255
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92833
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37115
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85068
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864001
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080568
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324442
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589962
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880222
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198664
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54456
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914043
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323279
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778944
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289344
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875976
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55812
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34388
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9633
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40882
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89141
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869578
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087661
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332129
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598406
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889426
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2088
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553975
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924434
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334794
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791821
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303803
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890038
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57424
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3686
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99985
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44821
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93404
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875238
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094796
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339908
·(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606877
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898719
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216179
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563546
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934989
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34653
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804925
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318491
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90432
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59058
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39514
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03795
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48935
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880983
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102027
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347756
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61543
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908075
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220893
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571698
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945711
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358453
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818205
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333443
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91875
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60715
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42196
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07776
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53227
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886827
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109278
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355648
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624044
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914991
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225698
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578372
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956613
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370539
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831703
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348629
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933403
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62979
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44905
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10439
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57698
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89276
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116607
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363603
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63271
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919471
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230618
º(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585131
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967675
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382809
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845427
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364036
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949293
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65328
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46693
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11378
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62349
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898745
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123964
