¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä (336.52, 7.34, 311.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.771545
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759656
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328887
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05858
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87349
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98249
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43984
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97349
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5158
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.403058
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.631604
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241624
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498829
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779533
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087015
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43546
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838527
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289516
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782253
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355469
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08957
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92482
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0546
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57375
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27232
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71981
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41349
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.646586
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.860855
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508529
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790154
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098683
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448017
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852561
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305268
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805074
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382029
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12057
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9766
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12679
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74202
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57655
º(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92835
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423893
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.657961
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.879552
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518365
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800915
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110464
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460666
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866631
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321095
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828043
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408519
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15152
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02418
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21704
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92095
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88612
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15151
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.434264
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.669306
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898471
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528286
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811729
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122371
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473325
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880795
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336954
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850997
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435012
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18242
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06445
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33223
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10287
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19588
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44232
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.444602
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.680614
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.917615
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.152425
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82269
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134377
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486023
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894946
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352872
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869012
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46143
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21325
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13978
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44863
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28785
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34971
Ï(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8544
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.454905
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.691886
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.936981
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.173456
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833723
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146502
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498776
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909189
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368839
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887089
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487766
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27325
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21577
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56622
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47583
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50573
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93511
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.465168
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.703116
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.956566
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.194731
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.455498
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15877
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511512
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923422
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384857
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905187
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532904
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33729
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29233
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68497
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6627
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75702
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475388
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.714303
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.976238
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.216254
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.4786
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171134
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524302
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937733
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400913
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93199
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582279
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40172
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36947
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80485
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84431
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20439
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.485565
è(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.725445
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.988482
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.238023
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.501957
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183609
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537161
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952043
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422798
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966493
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622929
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46659
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45097
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92583
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.028
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67298
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.495695
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.736535
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.000675
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.260036
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525572
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.818998
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550003
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969789
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45332
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001202
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663369
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5318
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53677
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04793
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2273
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16423
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.505775
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.747574
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.012813
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.282293
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.549568
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.845177
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564139
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996911
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483979
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036097
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703645
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59738
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62268
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16377
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44658
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70053
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.515802
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.758556
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.02489
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.304791
ÿ(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.57413
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.871644
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.199508
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02418
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514768
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071148
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743679
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66337
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70872
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2745
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67214
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00602
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.525774
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.769481
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.036907
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.327533
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.598968
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.898401
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.229
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051527
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545683
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106349
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783441
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7121
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79477
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41015
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94647
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19634
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.535689
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.780344
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.048858
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.344831
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.624076
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.925445
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.258821
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.645167
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576731
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141718
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82296
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75966
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88085
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56316
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22514
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91573
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545542
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.791141
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.060741
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.357965
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.649456
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.952775
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.288969
“ (337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.676545
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607872
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177238
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862194
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80691
(337.04, 7.19, 310.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96691
