¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.937
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127912
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448389
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800674
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189583
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593787
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676774
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033764
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583787
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17518
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85807
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65078
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56116
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60945
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80127
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2006
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98334
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11834
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16136
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822742
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114397
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433558
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78432
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171485
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600953
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059194
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144158
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555638
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14335
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82229
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61072
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51374
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55464
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73545
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12345
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89051
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00056
–(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.94033
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.88246
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.84865
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.81956
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.79521
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.77548
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.81758
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810373
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100833
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418716
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767936
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153349
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58076
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05261
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537543
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636816
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11171
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7867
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57085
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46666
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50023
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67032
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04708
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79869
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88416
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.89479
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.84815
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.82594
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.80833
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.79529
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.78685
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 19.83434
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797921
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087245
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403797
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751544
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135221
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560575
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026126
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53336
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01014
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15274
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75131
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53117
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4199
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44624
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60588
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9715
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70457
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76915
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 20.19555
„(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 20.08462
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 20.10217
(429.55, 14.77, 251.45) (393.28, 8.08, 248.05) (0.81, 2.16, 0.81) Human 20.17563
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78544
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073657
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388881
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735108
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117042
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54039
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999773
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504772
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05129
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48845
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71611
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49167
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37347
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39266
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54212
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89671
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61101
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65551
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2727
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772981
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060002
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373933
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71865
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098854
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520136
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97348
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476379
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01945
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63831
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98297
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45238
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32739
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33951
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47906
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82271
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51865
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54324
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13146
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760481
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046362
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358974
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702189
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080622
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49829
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947292
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448163
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987799
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60731
ñ(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32966
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57119
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28165
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28678
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41636
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7495
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42749
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43234
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99287
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747962
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032672
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343966
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685688
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062393
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474874
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921194
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419125
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956358
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57643
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29434
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99215
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23625
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23448
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35433
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6771
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33753
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32345
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8564
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735389
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018982
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328961
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669198
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04416
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451508
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895231
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390073
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925139
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54564
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25914
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04363
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51657
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18261
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29303
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60582
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24876
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21646
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72168
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75524
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722869
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005286
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313979
‰(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652679
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025941
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428235
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86936
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361146
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894152
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.515
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22412
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00556
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8986
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19584
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23249
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53687
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16117
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11075
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5885
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58423
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710282
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991575
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298982
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636179
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007722
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405076
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843624
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33239
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865055
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48447
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18923
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96778
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85485
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59961
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1734
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4686
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07476
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00633
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45754
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41276
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697735
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97787
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283963
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619692
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988599
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382014
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818009
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303754
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83822
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45408
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15452
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93029
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81149
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80342
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26649
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40103
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98953
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90317
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32876
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2447
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685134
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964163
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268941
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603175
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967838
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359094
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79253
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275255
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811503
(429.55, 14.77, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42381
