¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(411.24, 14.53, 245.38) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 17.56746
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423537
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704652
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018959
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371266
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762424
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199112
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689633
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244515
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661463
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.571968
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.704508
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.817754
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.795557
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.77536
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.757145
Õ(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.740894
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.72659
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.364332
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.354259
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.346026
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.339628
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318758
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51066
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716996
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935258
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172116
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429952
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71166
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030013
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383515
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77603
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214361
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706786
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263981
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674238
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.572242
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.904498
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27015
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49776
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08163
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01889
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89757
(412.04, 14.61, 245.82) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 18.78497
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 10.03547
(412.04, 14.61, 245.82) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 18.74009
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.341925
(412.04, 14.61, 245.82) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 18.70999
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323203
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515472
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722119
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940822
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178159
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436517
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720289
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04128
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395958
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78988
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229854
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724277
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283812
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.446852
(412.04, 14.61, 245.82) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 9.914808
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56058
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54224
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49821
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08211
Î(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25642
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85551
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71007
(412.04, 14.61, 245.82) (375.19, 7.54, 244.91) (1.36, 1.29, 1.33) Tools 20.19889
(412.04, 14.61, 245.82) (375.19, 7.54, 244.91) (1.36, 1.29, 1.33) Tools 20.17672
(412.04, 14.61, 245.82) (375.19, 7.54, 244.91) (1.36, 1.29, 1.33) Tools 20.15852
(412.04, 14.61, 245.82) (375.19, 7.54, 244.91) (1.36, 1.29, 1.33) Tools 20.14429
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327748
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520366
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727368
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946498
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184333
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443264
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730641
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052677
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408632
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80398
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245655
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742062
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304045
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703094
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0598
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73414
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85779
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50016
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08428
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40527
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81564
(412.04, 14.61, 245.82) (378.03, 7.54, 246.19) (1.36, 1.29, 1.33) Tools 17.36241
(412.04, 14.61, 245.82) (378.03, 7.54, 246.19) (1.36, 1.29, 1.33) Tools 17.33994
(412.04, 14.61, 245.82) (378.03, 7.54, 246.19) (1.36, 1.29, 1.33) Tools 17.3209
(412.04, 14.61, 245.82) (378.03, 7.54, 246.19) (1.36, 1.29, 1.33) Tools 17.30527
(412.04, 14.61, 245.82) (378.03, 7.54, 246.19) (1.36, 1.29, 1.33) Tools 17.29304
(412.04, 14.61, 245.82) (378.03, 8.79, 246.19) (1.36, 1.29, 1.33) Tools 17.28419
(412.04, 14.61, 245.82) (378.03, 8.79, 246.19) (1.36, 1.29, 1.33) Tools 17.27872
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332366
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525371
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732773
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952345
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19067
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450166
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741211
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064325
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421513
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818338
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261683
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760173
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324601
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719157
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0902
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91392
Ø(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97144
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50368
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08819
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52517
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.99487
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.00072
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.00969
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.02179
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.03705
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 16.05546
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 16.07706
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 16.10186
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337114
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530462
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73831
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958339
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197171
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457319
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751914
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076145
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434577
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832903
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278011
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778594
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345494
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73635
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24888
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10016
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97609
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50877
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09374
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49461
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.89483
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.87045
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.84924
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.83116
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.8162
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.80435
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.79559
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.78993
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341912
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535639
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74395
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964481
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203843
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467254
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762813
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088139
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447891
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847709
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29461
Û(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797304
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366793
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754649
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41293
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29326
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98211
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5154
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.92848
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43547
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.94305
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.91857
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.89726
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.87909
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.86406
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.85214
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.84333
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.83761
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346817
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540936
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749753
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970743
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210682
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477302
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773856
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100345
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461402
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862766
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311465
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816343
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38845
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807193
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58257
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50148
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98962
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52912
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.87737
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36691
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.99471
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.97011
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.9487
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.93044
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.91532
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.90333
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.89446
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.88869
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35183
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54635
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75569
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977161
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217637
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487523
İ(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78508
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112738
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475145
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878048
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328613
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83566
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410444
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957454
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75813
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52032
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01691
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56085
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.82884
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 13.04171
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.04985
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.02513
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 16.0036
(412.04, 14.61, 245.82) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 15.98525
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.68615
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.67959
(412.04, 14.61, 245.82) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 12.67552
(412.04, 14.61, 245.82) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 15.94321
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356923
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551856
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761767
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98373
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225613
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497922
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796484
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125291
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489066
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893597
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346028
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855352
