¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(395.49, 12.13, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530427
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377218
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01752
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64529
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32335
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13614
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89623
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75143
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91501
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42833
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62405
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5355
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220942
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554722
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922483
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329561
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799393
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331841
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965595
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60689
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28558
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09264
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87188
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72364
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91134
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3633
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71108
§(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23893
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195085
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526267
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891031
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294683
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757828
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286444
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913618
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5687
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24778
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04909
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84774
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69611
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90704
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3017
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58761
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95779
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169198
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497825
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859643
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259848
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716284
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240977
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861623
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53071
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20989
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99551
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82386
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66891
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9021
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27759
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37673
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67721
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14336
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469439
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828317
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22508
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674828
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195507
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80963
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49291
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.172
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93161
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8002
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64193
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89659
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25346
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27548
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3975
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117522
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441064
¯(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796976
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190366
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633422
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150006
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757651
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45397
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11747
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86811
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77673
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62325
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8904
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22915
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17407
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12232
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091726
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412694
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765749
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155709
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592088
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104471
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705706
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39214
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06232
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80508
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75355
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61756
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88359
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20473
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07257
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85346
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065953
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384439
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734524
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121178
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550901
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058964
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653822
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32695
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00753
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7425
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73058
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61137
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87615
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16937
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97104
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58563
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604317
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356201
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703439
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086687
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511873
®(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013489
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600064
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26202
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95314
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68046
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70788
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60464
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86215
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12174
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87045
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47052
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580795
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328029
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672368
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052367
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473676
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968039
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543728
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19743
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89915
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61881
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68501
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59743
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83627
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07433
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77068
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56909
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557337
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843602
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641413
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018135
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435582
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921023
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487625
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13315
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8455
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55767
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61599
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58969
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79184
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02716
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67044
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6719
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.92581
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.9062
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.89225
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.88377
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.88057
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.95189
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533947
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818001
´(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610579
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983974
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397672
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871814
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431718
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0692
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79224
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49706
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54669
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58144
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72348
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98026
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56977
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79463
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.94368
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.80778
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.80316
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.8033
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.8083
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.81809
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.88114
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51063
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79249
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098946
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950002
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356907
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822776
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376124
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00562
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72799
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4369
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47715
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53443
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65504
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93362
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46874
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92874
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15952
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.97173
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 21.98862
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 22.01371
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 22.04924
(397.18, 11.81, 328.55) (434.59, 8.52, 319.08) (0.81, 2.16, 0.81) Human 22.10065
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487389
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767073
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067425
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916121
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313131
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773976
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320825
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942443
„(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6551
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37726
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40742
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47438
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5866
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88721
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36734
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06856
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74316
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464232
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741755
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036075
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372719
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26969
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725353
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265779
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879614
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58273
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31813
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33752
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4147
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51812
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84111
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26329
