¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾ (380.90, 10.27, 321.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.310954
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.63354
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961754
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.32564
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.731254
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826286
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411445
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08181
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89808
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87603
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05677
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37244
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.079018
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.351166
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.65018
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.980166
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34612
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758976
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875423
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46751
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1464
ı(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97353
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96545
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18702
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55408
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.092734
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.366212
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.666758
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.998517
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.366536
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79744
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924698
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523839
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21945
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06218
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0556
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31864
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7391
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.106388
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.381196
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.68327
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.016799
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.386881
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835935
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974193
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580387
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29603
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15206
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15163
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45166
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92744
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.119977
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.396111
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.69971
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.035005
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41905
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874445
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023829
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637254
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37303
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24277
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27035
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58602
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11922
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.133496
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.410954
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.716074
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053132
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45309
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912961
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07365
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694277
È(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45037
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33425
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39789
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72174
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31439
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.146943
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.425718
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.732358
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075282
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4871
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951469
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123641
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75158
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52808
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42647
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5271
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85974
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5131
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.160311
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.440402
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.748553
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105479
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521071
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989953
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173726
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809038
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60613
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51942
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65788
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02728
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7262
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37552
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.173598
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.454998
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.764659
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135612
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554987
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028399
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223953
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866673
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68443
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61308
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79024
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20607
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94529
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02728
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.1868
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.469505
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788461
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165674
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588843
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066799
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610801
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92622
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76303
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70744
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92424
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38342
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12889
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85006
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98456
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.199912
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.483914
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815236
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195651
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622618
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105131
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657698
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992994
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84182
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80244
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05983
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56376
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31401
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67456
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7229
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.21293
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498227
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841914
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225532
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656305
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143387
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704624
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05981
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92085
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90859
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19696
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74712
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50052
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60329
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34103
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06415
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.225851
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522026
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868482
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255307
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689889
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184862
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751517
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12674
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00005
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02145
‰(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33563
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93351
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68842
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67426
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14756
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20634
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0019
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.23867
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545757
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894935
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284962
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723358
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226351
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798362
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19374
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07936
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13501
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47583
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12292
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87759
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74505
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2666
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19484
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24401
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252682
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569364
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921255
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314486
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758813
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267068
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845136
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26282
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15878
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24926
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61752
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31535
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.24754
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.2466
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.25741
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.29771
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43735
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273836
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592835
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947439
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34387
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795764
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307678
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891825
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33696
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24181
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36417
Ê(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7664
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.10305
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.0423
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.02422
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.00878
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.99601
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.98588
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.9784
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.97363
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.97152
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.97213
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.03012
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294853
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616162
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973472
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374058
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832486
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348165
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938403
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41122
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33003
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48516
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.22993
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 12.03758
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.9861
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.96405
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.94453
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.92763
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.91318
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.90123
(380.73, 10.09, 321.49) (363.37, 3.36, 334.75) (0.81, 2.16, 0.81) Human 11.89185
