¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(435.77, 13.89, 293.10) (443.03, 8.20, 276.69) (0.81, 2.16, 0.81) Human 2.494246
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.210562
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.183232
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.16062
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.139374
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.119461
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.10087
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.08358
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.067563
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.052813
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.039316
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.027038
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.016002
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.006165
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.997533
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.990087
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.983825
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.978758
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.979669
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.999671
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.043543
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.125723
’ (436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21238
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27853
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241419
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48507
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.344821
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.249684
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.199247
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.172345
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.149579
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.128177
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.108101
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.089348
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.071883
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.055707
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.040793
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.027135
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.014689
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.003477
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.993478
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.984669
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.977059
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.970623
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.965376
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.966149
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.985346
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.027125
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.103482
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.302841
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53863
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238929
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482375
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.359949
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.25983
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.207889
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.18048
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.157495
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.135864
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.115577
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.096612
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.078953
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.062575
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.047452
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.033587
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.020959
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.009562
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.999367
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.990373
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.982576
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.975964
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.970538
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.971291
‘ (436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.990787
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.03336
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.111785
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61709
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236438
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479674
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.421644
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.296261
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.238118
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.209043
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.185723
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.163773
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.143189
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.123928
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.105978
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.089319
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.073935
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.059807
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.046921
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.035279
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.024836
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.015618
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.007591
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.000758
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.99511
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 5.995981
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.017066
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.063787
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.154723
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87409
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234022
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477016
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741119
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.374776
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.297975
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.264124
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.240294
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.217854
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.196767
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.177043
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.158656
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.141563
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.125747
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.111224
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.097957
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.085928
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.07514
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.06556
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.057198
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.050043
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.044087
è(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.045264
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.070331
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.128758
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.280249
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14282
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231589
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474392
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738272
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026008
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.423903
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.367364
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.342402
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.318877
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.296751
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.276053
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.256693
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.23867
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.221972
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.206605
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.192501
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.179685
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.168137
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.157824
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.148771
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.140946
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.134337
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.136619
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.174975
(436.46, 13.86, 292.64) (445.89, 8.14, 273.74) (0.81, 2.16, 0.81) Human 6.314601
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26462
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40172
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836283
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471807
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735455
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022923
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337499
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683115
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082274
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529376
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030712
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543227
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10986
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70627
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99957
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31166
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6443
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21387
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88782
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07908
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31125
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62738
²(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94991
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21774
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49893
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82053
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51875
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67234
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83407
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469233
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732662
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019845
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334143
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679477
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079366
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526119
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027049
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536072
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1042
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76217
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05874
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37437
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71095
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43375
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02513
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23992
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55029
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81266
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07259
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34531
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64276
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98407
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78438
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9554
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831885
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466708
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72989
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016855
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330863
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675862
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076437
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522832
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023335
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52914
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10107
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80263
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11985
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43924
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79012
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66236
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17321
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44198
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68284
ª(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93524
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19998
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47787
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80502
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15412
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0524
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40244
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829729
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056479
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72718
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013878
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327586
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673204
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073456
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519539
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019622
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522318
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09811
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80335
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18303
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50627
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99561
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90019
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32573
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55994
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8053
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06249
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33224
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63548
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9737
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33096
(436.46, 13.86, 292.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32068
