¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰ (401.81, 14.10, 245.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552464
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38427
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4902
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72123
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13224
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79791
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84455
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50265
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.477715
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680249
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894771
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12782
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381467
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657806
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954682
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278062
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638239
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02387
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452254
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934173
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476246
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08013
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76297
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53936
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41654
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38763
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48528
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70263
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11228
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76427
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78948
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41955
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479846
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682551
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897475
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130782
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384693
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661368
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958335
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282078
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641952
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02798
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45683
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939496
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482239
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0866
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76898
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54437
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42023
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38925
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48163
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68569
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0919
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7329
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73735
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.32596
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482047
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684929
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900284
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133854
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388038
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665068
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962165
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286288
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645905
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032357
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4617
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945142
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488607
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09351
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77554
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54999
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42474
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39188
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47926
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67042
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06579
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70378
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68813
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23334
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484317
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687383
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903198
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137035
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391504
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668902
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966172
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290693
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650099
 (401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037001
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46687
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951108
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495099
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10087
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78266
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55625
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43009
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39553
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47816
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65681
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04164
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6769
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64179
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14826
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486658
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689912
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906219
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140326
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395089
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672875
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970355
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295291
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654534
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041911
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472337
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957396
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501973
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10867
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79032
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56314
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43626
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40019
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47833
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64484
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01943
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64185
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58887
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06744
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489067
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692518
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909343
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143726
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398793
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676983
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974713
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300084
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65921
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04709
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478101
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964009
¦(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509238
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11691
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79853
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57066
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44327
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40586
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47978
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63452
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99918
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60818
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53885
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99058
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491546
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695196
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912571
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147235
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402617
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681228
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979249
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305071
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664127
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052535
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484161
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970941
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516893
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1256
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8073
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7011
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62306
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43971
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48249
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62623
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98085
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57692
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49179
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91759
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494093
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697951
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915905
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150854
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406559
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685607
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98396
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310252
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669284
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058247
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490623
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978197
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524941
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77029
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48658
Ü(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30746
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1801
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17691
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05757
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62025
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96445
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54804
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44768
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84844
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496709
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700778
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919341
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15458
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41062
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690123
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988847
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315626
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674683
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064227
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497381
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568213
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14873
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78024
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49787
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32047
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18792
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18592
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21696
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40527
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94997
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52153
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40649
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78632
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499394
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703681
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922881
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158414
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414797
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694774
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99391
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321194
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680322
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070475
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053313
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573552
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15796
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79062
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50976
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33091
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19661
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19604
ù(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21729
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39518
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45473
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49738
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36818
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72993
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502147
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706656
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926526
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162356
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419093
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699513
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999147
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326954
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181975
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599017
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062674
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581198
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16762
