¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(341.47, 7.32, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.898936
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35777
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42122
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48805
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55836
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63222
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70973
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79095
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707205
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069372
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474906
Š(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759018
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047687
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361791
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700445
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27883
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07238
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84562
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63721
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83911
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14077
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45964
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79709
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96693
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01065
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05734
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10716
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16009
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21617
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27552
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33817
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40419
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47368
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54665
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62328
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70355
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687363
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047503
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447885
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730628
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020907
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333008
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669457
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24326
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03678
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80492
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59128
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73435
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94471
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25354
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58016
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89222
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93536
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98145
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03062
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08288
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13829
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19691
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25879
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32405
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39274
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46491
‡(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54067
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62006
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667372
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025516
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420724
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706243
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994749
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304865
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639145
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20726
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00075
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76433
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5394
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68955
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83726
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05541
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37174
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70653
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86347
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90895
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95749
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00914
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06388
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12181
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18303
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24755
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31547
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38684
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46181
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54037
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647292
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003419
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39601
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682396
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969173
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277401
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60955
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17088
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96438
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72297
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47245
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64705
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79366
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94628
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17142
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49572
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79487
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83982
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88777
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93878
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99291
‡(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05021
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11073
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17457
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24177
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31242
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38661
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46435
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627116
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981188
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371445
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659117
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944201
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250586
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580662
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13412
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92756
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66465
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40626
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6068
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75236
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90388
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06161
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29317
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62585
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77388
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82129
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87175
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92529
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98195
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04186
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10505
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17158
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24151
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31759
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40639
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606862
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958885
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3468
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636351
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919823
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224421
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552482
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09699
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88801
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60697
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34082
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56877
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71337
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86386
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02052
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18366
‚(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.421
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71118
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75806
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80795
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86093
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91705
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97632
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03889
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11042
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19115
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27562
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36395
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586514
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936497
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322079
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6124
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896036
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198874
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524969
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05954
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8443
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54992
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27615
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53296
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67661
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82614
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9818
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14386
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31265
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55525
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69795
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74735
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79976
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85532
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9226
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99573
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07243
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15273
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23675
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32458
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56606
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914037
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297203
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588739
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872818
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173965
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498152
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02173
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80026
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49354
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21228
‰(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49928
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64213
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79073
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94542
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10651
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27429
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44906
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64093
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69021
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75293
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81891
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88826
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96102
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03732
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11722
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20084
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28824
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545554
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89146
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272313
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565643
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849936
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149689
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472039
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983679
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78139
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43777
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14912
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46779
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60976
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75755
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91139
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07154
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23834
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41211
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58372
(341.72, 7.41, 310.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65775
