¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.088439
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.213266
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.346831
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.490056
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.64395
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809783
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993835
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207435
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441197
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698139
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981765
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306459
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686584
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116879
¹(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62694
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24313
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969621
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866586
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04898
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58975
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93591
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91474
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35522
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.757237
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.860204
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.969777
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.086555
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.211279
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.344697
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.487766
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.641515
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807159
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995708
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209435
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443439
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700588
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984483
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301705
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681216
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110825
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626173
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242285
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968603
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863708
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0454
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58156
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94122
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01568
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62197
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.755872
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.858774
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.968246
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.084939
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209551
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.342843
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485783
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63938
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804848
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997863
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211819
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446019
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703453
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987616
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302904
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676371
µ(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105333
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626016
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242128
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968378
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861723
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02879
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57474
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94827
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1195
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62299
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.754728
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.857558
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.966959
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.083549
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.20807
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.341268
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.484108
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637582
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803985
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000354
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214559
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44899
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706737
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991246
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306918
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672043
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100419
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62645
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242599
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968979
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849719
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0103
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56918
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95703
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18359
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62882
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.753777
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.856529
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.965874
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.082426
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.206825
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.339968
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.482719
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636083
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.806556
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00316
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217597
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452348
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7104
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995307
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311424
²(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668228
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098181
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627474
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243805
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961653
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837762
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.993
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5649
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96751
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31402
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63946
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.753012
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.855758
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.965031
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.081507
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.205864
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.33893
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.4816
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634883
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.80942
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006243
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221003
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456077
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714487
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999831
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316438
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669715
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099569
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629097
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23776
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953589
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832965
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97688
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56195
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97973
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32669
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6549
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.752461
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.855144
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.964412
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.080835
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.205162
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.33817
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480787
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634016
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812585
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009712
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224734
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460181
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718991
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00482
»(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321979
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675901
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101261
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624063
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231642
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94636
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82912
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96194
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56026
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00955
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34327
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67516
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.752122
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.854771
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.96401
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.080406
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.204703
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.337681
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480275
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634395
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816014
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013437
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228828
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464637
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723914
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010236
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32801
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681031
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097243
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619432
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226222
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939937
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826209
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94818
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55992
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06784
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3639
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70028
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.581013
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.854606
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.963811
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.08021
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.204518
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.337469
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480031
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637829
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819732
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017467
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23323
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469487
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729259
Ç(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016114
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331524
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678486
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096627
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615377
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221521
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93439
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82423
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93553
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56083
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2448
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67302
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73029
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.501863
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.604611
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.963851
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.080246
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.204576
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.337544
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480084
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.641542
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823749
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021867
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238021
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474719
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734982
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018337
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329733
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676477
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101202
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611923
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217489
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929668
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823223
