°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61011
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.268503
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.857054
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53537
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.31895
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2416
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37259
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71819
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34547
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35283
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1111
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10215
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15685
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13797
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.946352
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.101611
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.267993
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.280227
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475457
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68823
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.91956
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171758
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.447713
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.750879
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.085409
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.456354
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.866564
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.279559
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.737007
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.255302
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.842927
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5215
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30292
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22659
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35487
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69699
» (370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31964
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32063
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61074
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14234
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.939268
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094038
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.259881
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.437979
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46922
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.680094
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.910467
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.161837
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.43685
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.73893
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.072208
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.441695
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.85353
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.269099
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.72532
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.242846
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.831629
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50856
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28797
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19999
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33879
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67774
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29618
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29144
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61974
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19376
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28353
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14526
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.932384
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.08668
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.251999
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.429517
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620591
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82678
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.901959
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.152194
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.426289
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.727319
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.059382
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427453
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.837628
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259247
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.714658
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.231132
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.821142
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.49657
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27548
º (370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19341
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32434
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66044
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.97088
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82341
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.79363
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76704
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.74359
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73953
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.925697
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.079534
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.244343
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.4213
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611747
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.817237
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.039571
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.14331
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.416028
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.716039
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.046923
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.413623
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.82219
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.249993
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.704891
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.220546
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.811462
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48549
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27089
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.18803
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3115
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64506
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.91616
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03861
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.479
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28565
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41649
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.55026
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.919209
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.072601
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.236919
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41333
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.60317
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.807984
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.029559
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.269981
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.406773
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.705093
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034836
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.400209
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.807216
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.241342
» (370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.695782
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.212727
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.802595
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48094
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26733
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.18386
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.26553
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63164
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.04317
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.16644
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29245
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41512
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54684
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68151
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.91292
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.065879
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.229722
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.405604
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.59486
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.799017
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.019857
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259452
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.520234
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.695447
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.023118
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.387205
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.792705
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.233287
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.687324
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.205615
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.797036
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47875
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.2648
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.1809
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.30966
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62013
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.1754
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29952
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42641
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54992
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60305
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67491
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.906828
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.05937
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.222752
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.398124
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.586811
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.790336
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.010467
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.249264
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.50914
ÿ (370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.792951
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.104086
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.374607
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.778652
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.225631
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.67951
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.199286
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.795904
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47746
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28696
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.26312
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.42699
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61056
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30596
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31233
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35746
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.33234
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31046
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29182
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.900934
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.053073
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.21601
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390891
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.579029
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.781941
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.001389
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239412
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498416
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.781234
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.091234
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.432454
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.765059
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.215978
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.674349
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.198976
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.804956
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52948
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.372
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36371
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.54781
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.98596
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.13865
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.07397
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.01293
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.06657
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.895237
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.046987
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.209494
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.383898
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.571509
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.773833
⁄ (370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.992619
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.229898
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.488061
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769921
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.078825
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.418784
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.79464
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.201233
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.673143
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.231867
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.869593
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59236
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43144
(370.88, 8.87, 335.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.41751
