¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93794
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.21919
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481549
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673876
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881389
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102212
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339056
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596377
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876895
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183745
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520842
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892701
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316541
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79406
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331764
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941523
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.44185
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.41685
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.394
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.37327
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.35463
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.1085
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.32357
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.31112
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.30071
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.29232
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.28595
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.98385
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.07202
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473091
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664755
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871541
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092636
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328729
Œ(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585147
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864597
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170304
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506058
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876409
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296061
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771146
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30588
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912092
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59363
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35954
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2345
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95945
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79503
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.783375
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16426
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7157
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.45848
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.709693
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.736485
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464754
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655796
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861871
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083311
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318594
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574126
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852607
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15719
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491605
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86042
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275998
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748651
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280481
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883209
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54948
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30873
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1883
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9355
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7515
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.600118
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72685
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40068
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.43448
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456575
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646982
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852361
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074167
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30869
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563373
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840874
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144307
¾(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477461
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844813
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256285
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726589
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255562
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849714
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.50312
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.261955
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.2265
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.193101
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.161721
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.132329
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.104895
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.079389
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.055786
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.034063
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.014198
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.996168
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.981884
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.981524
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44851
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638332
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843006
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064354
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298984
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552804
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829369
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13175
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463659
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829545
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236963
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704935
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231141
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.210825
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.18685
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.164779
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.144594
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.126272
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.109797
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.095151
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.082319
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.07129
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.062053
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.054596
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.048914
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.045004
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.042857
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.042474
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440593
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629832
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833828
—(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054418
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289496
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54253
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818161
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119449
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45014
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814631
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218336
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683678
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20697
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776083
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42238
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16246
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01822
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87195
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.204996
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47664
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.69774
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25125
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.50013
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.67001
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.153524
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432846
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62145
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824822
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044672
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28026
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532455
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80717
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107435
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436934
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80005
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202158
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66287
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175385
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740372
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38173
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.70141
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.67779
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.65989
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83578
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53479
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.77578
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84485
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.222394
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.7451
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425203
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613259
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815985
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035085
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271182
«(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522614
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79644
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095703
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424037
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785821
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18637
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642462
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14442
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705379
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34186
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06998
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91091
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86698
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91342
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.38207
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.8571
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.97491
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.94857
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.92449
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.295968
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.88299
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.86553
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.8255
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41772
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605228
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807309
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025717
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262359
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513024
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785963
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084257
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411476
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771963
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170991
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619217
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114033
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671111
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3029
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 11.00986
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.9855
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.96337
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.94347
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.399923
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.78383
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.86511
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.7608
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.441687
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.36839
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.86487
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.86218
(329.86, 7.40, 362.16) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.86161
“(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410408
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597316
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798753
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016485
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252474
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503658
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7758
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073093
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399233
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758439
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15601
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592043
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084311
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637573
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26472
(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98149
