¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(424.20, 14.87, 247.14) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105364
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.701721
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.678448
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.656629
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.636242
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.617266
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.599679
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.583467
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.568613
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.555099
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.542914
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.532045
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.37113
“ (422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.34199
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.31555
(422.14, 14.83, 246.62) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 22.22703
(422.14, 14.83, 246.62) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.73947
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410389
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664439
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.751127
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.720587
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.691617
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.664193
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.638279
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.613853
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.590883
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.569351
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.54923
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.530503
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.513147
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.497147
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.482486
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.46915
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.457125
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.453962
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.197649
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.74191
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.66109
(422.14, 14.83, 246.62) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 22.05354
(422.14, 14.83, 246.62) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 23.10999
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41478
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669197
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.665041
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.634889
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.60629
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.579215
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.553632
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.529515
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.50684
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.485581
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.465717
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.447227
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.430094
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.414298
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.399823
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.386657
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.374784
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.470531
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.218293
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.7208
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.69122
(422.14, 14.83, 246.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 24.02512
(422.14, 14.83, 246.62) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 23.01746
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419173
˜ (422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673986
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.582391
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.552612
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.524368
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.497627
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.472362
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.448545
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.426149
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.405155
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.385536
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.367276
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.350354
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.334754
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.32046
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.307456
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.29573
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.487396
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.239318
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.75513
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.72549
(422.14, 14.83, 246.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 23.84493
(422.14, 14.83, 246.62) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 23.11131
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42357
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.533985
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.503016
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.473597
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.445693
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.419274
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.394313
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.370783
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.348658
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.327915
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.308534
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.290494
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.273776
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.258363
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.244241
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.231394
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.21981
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.504558
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.260727
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.79365
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.76394
(422.14, 14.83, 246.62) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 24.20658
(422.14, 14.83, 246.62) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 23.21047
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427993
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.457376
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.426772
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.397696
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.37012
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.344011
  (422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.319343
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.296087
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.274221
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.253723
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.234568
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.216739
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.200218
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.184985
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.171028
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.158331
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.146883
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.522018
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.282521
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.83639
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.8066
(422.14, 14.83, 246.62) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.23662
(422.14, 14.83, 246.62) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 23.31507
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432443
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.383774
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.353517
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.324773
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.297511
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.271699
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.247312
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.224321
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.202704
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.182439
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.163503
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.145877
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.129543
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.114484
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.100687
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.088135
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.076816
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.539777
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.304703
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.88339
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.85352
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.97231
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.84257
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.344498
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.313046
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.283125
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.254701
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.227739
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.202214
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.178096
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.155361
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.133985
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.113942
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.095216
— (422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.077785
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.061632
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.046741
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.033094
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.020682
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.00949
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.557834
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.327271
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.93471
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.90474
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.15501
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.02172
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.32488
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.287941
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.252645
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.218949
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.186811
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.1562
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.127079
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.099414
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.073178
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.04834
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.029588
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.012344
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.996365
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.981634
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.968135
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.955855
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.950693
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.57619
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.350229
(422.14, 14.83, 246.62) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.756562
(422.14, 14.83, 246.62) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.96032
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.34527
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.20822
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445815
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.407942
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.371865
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.337421
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.30457
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.273274
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.243499
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.21521
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.188377
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.162972
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.138968
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.116335
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.095054
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.0751
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.056455
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.039096
— (422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.023008
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.594848
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.373578
(422.14, 14.83, 246.62) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.788151
(422.14, 14.83, 246.62) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 20.30802
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.54338
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.40231
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450288
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.533935
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.497034
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.461802
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.428195
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.396176
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.365711
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.336762
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.309301
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.283298
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.258723
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.235548
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.213752
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.193312
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.174204
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.156412
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.139915
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.613803
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.39732
(422.14, 14.83, 246.62) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.820297
(422.14, 14.83, 246.62) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 20.30281
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.74961
(422.14, 14.83, 246.62) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.60427
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454487
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712682
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.628567
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.5925
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.558095
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.525313
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.494118
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.464472
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.436347
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.409708
