¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (440.55, 14.06, 275.11) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 6.669062
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55245
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28218
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12289
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10175
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25555
°(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6356
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34795
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56257
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60676
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59557
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95619
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434619
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695435
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979632
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290566
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632012
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004356
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406677
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853436
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352286
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916283
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55594
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28621
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12754
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10716
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26202
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64336
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33643
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57466
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57889
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971741
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193309
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433258
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693937
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978018
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288765
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630039
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002941
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40514
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851729
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350324
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914005
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55976
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29054
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1326
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11309
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26903
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65182
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3351
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56098
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5518
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970651
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192134
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431973
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692526
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976483
¶(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287077
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628188
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001731
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403754
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85018
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34864
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91079
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56388
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29526
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13805
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11947
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27659
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66094
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34569
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54803
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52559
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969625
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19101
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430773
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691195
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975041
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285501
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626482
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000656
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402617
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848909
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3472
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907827
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56829
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30032
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1439
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12633
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28474
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67074
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34068
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53589
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50018
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968654
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189986
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429637
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690014
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973706
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284087
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624892
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999807
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401667
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847841
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346007
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905636
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56704
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30573
¶(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15015
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13365
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29342
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67644
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33648
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52467
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47562
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967773
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189033
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42862
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688877
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972492
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28272
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623408
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999094
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400885
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846981
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345028
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904563
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56412
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31151
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15682
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14142
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3027
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67373
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33316
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5143
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40548
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966961
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188144
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427679
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687847
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971356
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281457
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622052
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997607
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400316
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846342
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34434
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903769
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56145
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31759
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16387
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14974
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30515
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67171
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33073
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50479
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1943
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96621
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187353
¹(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426812
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686899
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970339
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280337
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62081
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996253
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399946
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845938
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343884
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903258
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55901
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31695
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17132
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15845
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30405
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67042
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32913
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49613
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04675
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965555
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186619
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426028
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686038
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969412
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279341
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619684
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995021
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399773
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845756
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343661
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903008
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5568
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31442
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17919
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15881
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30354
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66983
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32837
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46014
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88844
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964953
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185993
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425326
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685287
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968583
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27844
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618705
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993936
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399789
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845783
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34368
¸(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903053
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55485
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31218
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18596
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15887
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30365
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66988
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32849
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37281
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73394
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7034
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964474
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185441
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424728
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68465
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967872
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277662
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617813
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992992
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400021
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846004
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343991
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903341
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55314
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31019
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18645
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15945
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30433
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67068
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32946
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28736
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59857
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33376
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963985
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184942
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424204
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684076
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967223
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27697
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617064
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992137
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400433
(439.78, 14.02, 277.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846501
