¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ!(383.04, 10.98, 322.17) (358.18, 3.66, 326.64) (0.81, 2.16, 0.81) Human 9.840712
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75275
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33075
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41798
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48748
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.469233
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.56594
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.66893
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.780082
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.899797
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.028153
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.166088
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.314673
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.475153
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.648974
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.84185
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.053531
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.285645
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.541238
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824158
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150651
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.51727
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.931803
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.425192
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.00238
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.717663
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.636803
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76551
…!(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3324
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43536
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54707
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.471184
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.568012
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.671133
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.781929
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.901771
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.030269
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.168359
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.317118
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.477794
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.651834
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.844431
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.056351
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.288738
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.544648
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.827895
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154828
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.521971
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.93713
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.433098
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.011576
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.735104
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.67481
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77973
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33561
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.455
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61158
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.473315
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.570274
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.673539
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.783982
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.903966
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.03262
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.170885
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.319838
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.48073
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.655014
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.847346
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.059534
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.292231
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.548496
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832099
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.159528
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.527259
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.943121
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.441732
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.021621
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.753535
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.714142
!(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7954
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34037
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47692
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08303
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.475623
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.572725
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.676147
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.786495
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.906382
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.035208
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.173664
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.32283
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.483961
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.658511
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.85059
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.063081
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296121
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.552783
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836783
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164743
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.533125
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949773
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.451097
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.033219
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.772964
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.754831
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81255
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34669
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50112
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26819
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.478111
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.575368
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.678957
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.78949
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.909018
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.038033
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.176698
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.326097
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.487488
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.662332
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.854169
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.06699
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.30041
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.557509
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842019
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.170482
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.53958
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.9582
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.461195
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.050332
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.7934
!(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.771632
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83117
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35457
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52763
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46102
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.480779
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.578201
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.681972
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.792702
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.911876
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.041095
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.179986
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.329638
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.491312
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.666473
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.858081
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.071266
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.3051
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.562679
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.847744
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.17674
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.546624
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.967609
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.472031
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.068287
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.818488
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.787989
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.85128
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36402
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55646
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.483626
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.581225
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.685189
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.796132
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.914955
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.044395
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.18353
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.333455
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.495433
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.670937
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.862328
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.075907
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.310194
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.568293
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.853962
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.183524
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.55426
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.977662
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.48361
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.087097
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.854483
–!(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.805559
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8729
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37503
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58764
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.486653
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.58444
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.68861
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.799779
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.918645
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.047933
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.18733
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.337548
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.499853
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.675725
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.866909
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.080914
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.315689
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.57435
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.860672
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.190832
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.562488
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.988358
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.495933
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.106762
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.891594
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.824356
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.89603
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38762
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62118
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.489862
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.587847
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.692236
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.803644
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.922773
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.051709
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.191388
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.341917
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504573
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680837
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.872447
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.08629
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.321588
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.580853
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867879
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.198671
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.571312
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.999705
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.509008
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.127295
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.929852
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.844387
—!(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.92069
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40179
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6571
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.49325
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.591448
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.696067
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.807728
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.927136
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.055725
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.195703
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.346564
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509593
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.686275
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.878356
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092035
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.327894
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.587807
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875583
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.207042
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.580736
(382.76, 10.96, 322.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.011704
