¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(343.08, 7.81, 311.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63704
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400391
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790183
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219787
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630784
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08196
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60687
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29063
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79754
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30514
†(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57407
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60006
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62883
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66034
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69472
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73194
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77208
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81513
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86116
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91024
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96239
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01768
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07616
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13789
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25918
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41589
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57896
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635786
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985022
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339132
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72285
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145432
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555055
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984838
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49906
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21881
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67786
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17545
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50653
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5321
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5604
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59147
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62535
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66209
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70167
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7442
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78968
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83817
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88971
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94438
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00222
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06327
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12763
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19538
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26654
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611063
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934048
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278717
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656463
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072149
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480727
…(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899137
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39356
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11285
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56132
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04924
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44216
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46728
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49516
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52578
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55921
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59546
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63457
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67655
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72148
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76941
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82041
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87448
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93168
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99213
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05583
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1229
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19338
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586376
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892425
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219112
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591024
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000016
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407763
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819337
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29022
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98741
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44776
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92639
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38078
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40555
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43301
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46323
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4962
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.532
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57062
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61213
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65658
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70398
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75441
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80793
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86456
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92438
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98749
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05389
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1237
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567062
Š(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871057
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160323
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526505
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928956
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336159
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741032
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18907
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56018
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33784
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80679
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31626
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34684
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37388
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40368
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43626
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47163
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50983
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55086
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59481
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64174
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69163
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74463
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80072
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85998
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92248
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98829
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05743
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551628
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850178
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102321
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462929
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858958
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265878
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664242
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10046
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15515
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23457
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69036
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19008
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29102
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31773
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34717
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37932
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41428
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45207
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49267
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53619
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58264
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63205
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68455
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74011
ƒ(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79883
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86075
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92599
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99457
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536087
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829847
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057836
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400293
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790009
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196907
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588957
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01794
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77097
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.134
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57702
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06734
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23811
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2645
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29357
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32537
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35992
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39732
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43751
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4806
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52662
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57555
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62758
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68268
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74088
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80227
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86741
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93612
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520401
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810008
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036732
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338537
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722151
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129202
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515107
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93708
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40623
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.036
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47088
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94791
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18803
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21406
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24284
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27431
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30853
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34549
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38531
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42801
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4736
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52214
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57369
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62877
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68712
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74871
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8135
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88166
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504605
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79068
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01613
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277708
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655314
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062777
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442707
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857847
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35421
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94054
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3681
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83177
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14074
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1665
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19493
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22605
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25993
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29657
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33603
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37833
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42399
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47276
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5245
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57932
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63724
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69835
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7627
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83039
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488698
(343.80, 7.89, 311.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771853
