¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(415.27, 14.33, 246.98) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.871139
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409842
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895426
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.435083
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03394
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6969
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44012
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31741
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32194
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47997
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83621
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4171
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22871
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45434
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101859
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345225
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607352
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902673
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224555
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57682
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974358
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41522
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901967
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442432
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04205
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70572
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45155
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32755
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33202
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49361
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84959
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42341
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2343
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4589
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06829
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104876
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348485
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610904
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906068
›(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228175
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580731
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978916
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420631
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908497
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449822
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05027
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71472
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46305
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33787
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34238
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50758
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86349
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42819
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2409
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46467
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0456
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107888
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351763
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614475
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90943
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231797
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584631
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983424
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426073
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915012
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45726
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0586
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72388
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47463
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34837
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35301
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52188
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87793
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4338
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24852
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47163
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0249
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110893
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355056
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618062
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912756
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23542
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58852
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987883
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431547
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921514
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464738
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06698
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73323
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48627
Ÿ(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35905
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36392
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53651
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89289
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44024
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25679
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4798
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00619
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113894
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358365
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62167
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916048
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239044
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592396
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992289
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437049
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928002
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472252
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07544
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74274
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49798
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36947
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37509
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55146
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90711
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44751
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26418
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4775
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98359
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116888
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36169
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625293
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919304
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242669
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59626
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996647
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442584
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934471
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479808
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08401
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75243
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50975
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37921
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38652
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56674
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91892
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45561
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27263
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47459
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95612
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119877
Ÿ(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365029
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628931
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922523
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246292
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600109
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000949
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448145
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940921
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4874
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0927
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76225
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52071
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38917
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39822
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58235
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93134
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46456
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28213
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47308
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93617
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122856
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368383
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632586
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925705
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249913
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603944
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005199
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453732
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947352
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49503
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10149
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77218
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5302
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39936
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41019
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59739
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94439
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47434
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29268
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47219
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91875
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125828
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371749
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636256
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928849
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253532
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607903
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009396
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459347
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953762
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502693
Ÿ(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11039
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78228
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5399
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40978
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42242
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61186
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95806
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48496
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3043
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46902
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90335
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128792
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375129
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639939
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931953
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257147
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611897
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013534
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464985
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960151
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510392
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11939
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79255
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54979
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42042
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43491
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62691
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97235
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49745
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31697
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46737
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.88997
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131746
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378521
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643637
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935019
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260761
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615889
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017617
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470649
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966514
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518121
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1285
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.803
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55987
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43128
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44767
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64286
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98727
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51117
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33212
¸(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46726
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.86382
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134687
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381924
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647346
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938044
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264367
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619874
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021643
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476334
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972853
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52588
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13772
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81362
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71562
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19995
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28035
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83471
(411.27, 14.25, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00281
