¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734009
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70539
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361712
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555729
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765517
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993004
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239871
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502408
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784201
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.653428
û(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.506804
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.481279
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.457208
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.434564
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.413326
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.393468
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.84207
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.871827
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.045354
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.519786
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.407467
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.427958
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.450205
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.989865
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75978
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.8706
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87104
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87613
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88588
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9003
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368116
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562667
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772995
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001102
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249258
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516101
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79917
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.738798
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.659448
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.554618
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.530227
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.50728
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.485754
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.465626
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.265182
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.248934
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.23454
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.900223
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.885417
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.872199
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.639805
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.2355
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.7282
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12252
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12272
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12743
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.13665
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15039
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374604
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569675
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780596
ó(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00937
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258224
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528395
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814384
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126088
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469193
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.630958
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.606231
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.582966
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.561141
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.54073
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.986085
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.970243
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.926875
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.910442
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.895613
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.45188
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.659918
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.0192
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.98983
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.98263
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.0334
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4285
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43724
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45036
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381216
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57682
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788324
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017731
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267346
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539226
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829102
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143076
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487905
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869349
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293481
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796705
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.992686
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.964743
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.939704
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.916539
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.938702
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.92224
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.907384
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.475671
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.748945
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.089956
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.85105
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.84396
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.37211
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77469
ğ(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.78299
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.79555
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387929
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584029
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796158
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026231
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276591
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550034
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841177
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160312
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506934
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890452
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316994
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81764
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.053687
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.026529
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.001287
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.977927
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.266467
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.935626
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.920739
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.907447
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 7.996182
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.727
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.71771
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.71071
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15817
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16194
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16983
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18187
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394711
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591394
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804101
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034885
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286028
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560299
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.712857
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.69005
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.668526
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.648261
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.629234
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.615077
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47847
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.090972
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.065512
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.041952
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.041634
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.111773
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.75529
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80696
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.72428
ü(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.59875
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.58957
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.58266
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58312
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58662
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59415
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6057
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401625
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598845
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812185
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043622
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.745428
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.720062
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.696026
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.673292
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.651836
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.637285
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.71113
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.788079
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.996728
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0852
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67957
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.80482
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.63569
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.6208
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.47369
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.0846
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.58778
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.47548
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.46642
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.45959
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.0423
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04557
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.05276
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06386
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408628
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606395
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820332
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052511
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.729661
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.70437
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.680405
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.657737
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.636346
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.762493
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.018852
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.105336
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.195567
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.43561
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61861
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.38256
€ (399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.36591
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.35133
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.24977
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57476
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.45671
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.357
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.34804
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.3413
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53288
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53594
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54281
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55351
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415717
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614025
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828643
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061527
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.715097
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.689876
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.665977
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.643372
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.622038
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 5.77017
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.107327
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.46041
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.562563
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.66932
(399.25, 14.29, 244.36) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 6.945516
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.1277
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.1114
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.13222
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3986
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09378
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.33082
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.24311
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.23425
(399.25, 14.29, 244.36) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 11.22759
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05233
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05519
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06178
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07209
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422889
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621773
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837051
