¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(332.70, 7.46, 363.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.595
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640883
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94765
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28562
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659723
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075984
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54185
¸(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688002
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32429
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08614
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97647
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11528
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49186
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31731
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47822
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1526
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05728
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884927
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114389
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363763
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640031
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946714
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284585
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658576
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074704
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125716
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68625
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32232
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08278
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97252
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11097
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49638
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32307
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68067
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16586
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06085
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884829
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114284
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363649
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63918
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945778
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283553
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65743
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073425
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124194
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684517
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32035
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07927
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96844
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10204
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50025
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32796
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68711
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44883
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05702
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884755
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114205
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363563
Î(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638327
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94484
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282517
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65628
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625365
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122633
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682798
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31836
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0757
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96426
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09258
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5034
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33201
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71417
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38795
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05356
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884708
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114153
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363506
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637475
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943905
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281483
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179749
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623964
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121123
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681056
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31637
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07202
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95991
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08269
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50596
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33525
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74381
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86115
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0499
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884685
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114126
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363478
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636621
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942966
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779398
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178525
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622599
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119571
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679317
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3144
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06823
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95548
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07224
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50784
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33763
ü(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77238
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86543
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39584
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884686
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114128
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363478
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635769
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942028
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778299
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177313
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62124
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118024
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677547
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31242
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06435
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95092
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06136
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50906
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33916
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79981
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89068
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88471
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114154
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363509
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635414
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416788
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77719
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176073
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619881
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116515
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.700494
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.601759
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.572178
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.549008
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.5276
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.507947
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.490053
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.473874
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.459407
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.446635
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.435534
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.426129
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.418363
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.414639
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.452766
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.600619
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88476
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11421
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363567
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088696
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415767
»(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776061
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17483
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618515
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.763563
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.574764
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.511299
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.485363
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.46262
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.441647
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.4224
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.404882
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.389073
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.374959
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.36248
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.35172
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.342573
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.335072
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.331354
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.359228
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.440904
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884837
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11429
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78973
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087802
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414788
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774973
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173644
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617134
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.667693
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.531723
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.475602
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.450562
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.428012
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.407239
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.388193
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.370861
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.355219
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.341277
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.328993
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.318335
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.30936
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.302009
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.298338
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.323518
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.394563
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.584919
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884935
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114398
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788881
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086887
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413788
Ê(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773891
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172393
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615773
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.672817
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.534554
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.478032
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.453034
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.430575
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.409902
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.390957
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.373697
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.358156
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.344315
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.332106
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.32157
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.312707
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.305433
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.301827
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.327285
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.399287
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.599497
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885058
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522805
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788022
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085964
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412787
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772772
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171173
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61441
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.804506
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.584959
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.519437
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.493571
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.471142
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.450504
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.431551
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.41438
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.398867
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.385061
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.372915
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.362472
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.353663
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.346484
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.342989
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.371946
(333.25, 7.47, 362.05) (334.60, 1.43, 337.62) (0.81, 2.16, 0.81) Human 8.458359
(333.25, 7.47, 362.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278861
