¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (371.29, 8.85, 335.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.011026
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.758514
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536481
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883068
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264741
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687091
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15675
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682152
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27362
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94427
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71114
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51171
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10694
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76444
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68072
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63504
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82157
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75569
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.108382
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.291259
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.488826
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.702874
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.935498
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.189164
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.45653
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.739124
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517632
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862424
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241976
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661875
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128654
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65065
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23809
Õ(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90393
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6648
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49572
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12778
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78749
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41388
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31474
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67804
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56895
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.097234
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.27924
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475832
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.688784
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.920171
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.172433
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.439113
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720083
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499235
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842244
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219756
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637229
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101255
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619925
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20346
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86453
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61968
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44792
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15041
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81247
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43531
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04441
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53899
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38838
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.086224
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.267373
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.463006
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674879
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.905047
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.155927
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.42201
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.701387
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48128
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82252
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198036
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613198
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074479
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589958
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16968
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82618
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57573
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40157
à(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17479
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83941
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45904
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75848
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63531
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21379
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.075355
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255658
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.450345
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.661156
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.890127
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.139646
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405218
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.683039
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.97887
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803266
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176863
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589712
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048396
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560761
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13672
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78879
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53292
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35661
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20099
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86834
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48503
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41913
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28156
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.045
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064626
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.244097
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.437853
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64762
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875412
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.123594
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.388738
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.665033
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.959446
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784502
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156168
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566845
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022937
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532289
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10466
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75239
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49122
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31309
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20087
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89923
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51331
ã(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17773
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96207
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88189
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054038
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.23269
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.42553
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634269
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.860901
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.107768
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372566
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.647369
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.94043
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766218
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135998
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544582
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998142
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504521
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07343
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71695
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45071
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27098
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15238
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93217
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54393
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21122
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67944
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.51458
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.5294
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.50846
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49117
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.47751
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.043591
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.221437
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.413377
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621104
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846595
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.09217
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.356707
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.630049
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.921819
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748347
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116369
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522824
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973971
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477537
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04302
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68248
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41129
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23019
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1055
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96552
â(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57689
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24732
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4082
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57199
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.033288
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.21034
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.401394
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.608125
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832495
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.076799
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.341152
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.613069
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.903615
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730962
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097214
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501678
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950469
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451226
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01343
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64896
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37292
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19082
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0602
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99792
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61217
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28598
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20837
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42491
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.023127
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.199399
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.38958
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.595333
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.818601
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.061655
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325906
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596427
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.885811
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200372
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078608
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481099
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927591
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425639
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984663
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61635
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3357
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15275
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02026
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01359
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64991
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3273
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1597
ó(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34484
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013109
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.188612
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.377936
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.582727
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.80491
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04674
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.310877
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.580123
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.868409
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.181283
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060486
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461049
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905326
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400786
(371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956711
