¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(338.53, 7.61, 336.09) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 23.1142
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99168
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47766
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97065
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53069
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96016
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20125
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45358
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71846
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99676
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28946
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55866
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80808
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35648
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408294
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607799
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823766
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058261
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312568
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584364
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881655
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208532
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56956
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969667
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7745
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180196
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626493
Í(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04933
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51322
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02426
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53765
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02815
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5648
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02057
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26346
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51825
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78576
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06688
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36256
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65075
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00065
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65054
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406951
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606348
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822195
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056553
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311853
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584499
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881803
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208694
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56974
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4155
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786281
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19314
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641431
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07734
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54392
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06158
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5997
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09571
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63865
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12576
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36144
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60842
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86746
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14034
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43915
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74693
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28443
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95954
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405681
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604976
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820706
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054937
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31009
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58477
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8821
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209021
Ş(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570101
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426786
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798623
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206698
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656396
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10637
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57578
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10065
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66383
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1656
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71505
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24251
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48254
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73417
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99816
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27531
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56658
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9851
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58989
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2845
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40448
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603678
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819301
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053409
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308423
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585076
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882545
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209513
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570644
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438603
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811546
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220875
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672069
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13645
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60882
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14106
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73007
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23782
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7941
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36366
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60825
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86477
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13393
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41665
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71382
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35835
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99422
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68844
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403351
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602458
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817979
Ô(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051971
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306855
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585442
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883141
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210167
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57137
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45093
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825047
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235713
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688426
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16762
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64305
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1827
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79853
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31246
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8755
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4752
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73881
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00044
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27505
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56355
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09477
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75383
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42351
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402248
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601316
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816741
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050625
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305388
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583886
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883886
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210989
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066066
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463837
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839134
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25116
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70545
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19988
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67845
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2257
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85894
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38956
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95688
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56452
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87435
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14134
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42164
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71624
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52645
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1734
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401203
Ó(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600251
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815587
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04937
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304018
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582386
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884779
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211973
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063391
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472528
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853794
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26725
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723238
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2285
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71509
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26999
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90851
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4692
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04106
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65692
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01511
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2877
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57402
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16283
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93691
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61927
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400229
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599263
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814516
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048207
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30275
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580997
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885737
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21312
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060944
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469839
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868996
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284026
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741708
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24902
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75297
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31571
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95959
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55146
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12809
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75249
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16122
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43973
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76065
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67109
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37277
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399325
Ì(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598351
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813528
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047134
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301578
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579715
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884945
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214433
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05878
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467428
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88484
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301377
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760902
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2703
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7921
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36272
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01226
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63637
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21804
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85137
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31294
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59766
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24419
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13934
(338.50, 7.54, 334.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398493
