¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(333.55, 7.64, 359.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.578646
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12102
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682627
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284265
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92587
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12713
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54826
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04982
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60558
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20881
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86182
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03862
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23643
¿(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44219
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65631
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87909
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11848
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557996
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784191
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030803
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300664
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538435
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79178
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130578
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695758
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28149
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922638
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21698
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65003
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16343
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7313
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34374
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01199
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09258
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29161
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49866
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71408
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94048
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23552
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553082
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778843
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024962
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292333
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525298
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777546
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141292
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708286
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278347
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918976
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639491
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75594
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28023
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86064
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48272
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17922
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15021
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35054
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55895
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77581
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05897
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35765
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548165
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773491
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019118
ª(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280428
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51244
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763619
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151481
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720202
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274834
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914886
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621515
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86472
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40022
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99372
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6259
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36775
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21152
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41325
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62312
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89266
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18254
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48506
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54324
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768132
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013265
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268783
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499864
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751127
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161135
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731496
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270959
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910372
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603371
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97642
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52357
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13032
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77345
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5816
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2446
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47983
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73607
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0176
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3113
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61785
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538312
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76277
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00741
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257396
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487571
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747983
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170253
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738724
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266718
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905436
´(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585071
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09108
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6504
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26705
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9414
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5035
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24707
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58874
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86236
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14768
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44542
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68448
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53338
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757402
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00155
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246265
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475556
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744809
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178823
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728463
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262113
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900075
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566609
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3305
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7808
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40782
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12542
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.425
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22238
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7118
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9938
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28311
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58501
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59294
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528445
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752034
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995688
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235393
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463822
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741605
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186841
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718165
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257149
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894295
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547998
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30875
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91491
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55273
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31561
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34612
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21168
²(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7908
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10804
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42402
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73035
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27021
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523508
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746664
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989826
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224778
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452366
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738372
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194308
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707833
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251827
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880657
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529245
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28683
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05284
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71946
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5122
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26691
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21775
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87379
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19387
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52848
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87849
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9879
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518572
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741294
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983965
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21442
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441188
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735113
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20121
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69747
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246148
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863116
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510353
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26349
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12388
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89905
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71553
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1874
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22366
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96085
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28387
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62161
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99266
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513636
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735925
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978105
Ÿ(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204318
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43029
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731826
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207546
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691801
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240118
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845511
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491327
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24209
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20166
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08446
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92587
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10759
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22949
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05209
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37824
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71929
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19659
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508703
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730558
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972249
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194473
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419669
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728513
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213314
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68626
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233739
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827847
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472178
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22388
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17982
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27597
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01654
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02757
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23514
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14752
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47699
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87389
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80451
(333.08, 7.44, 357.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503769
