¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(397.03, 13.82, 246.95) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.580027
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24237
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1157
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93891
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78933
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05836
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.08109
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.0597
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.0413
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.02588
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.0134
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57533
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958588
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375072
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806177
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25727
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759075
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38356
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30967
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96771
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7479
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67367
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88389
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.30892
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.28745
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.26901
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.25359
(396.93, 13.75, 246.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.24117
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565438
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947628
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361646
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818295
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274943
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778758
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43961
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23414
¹(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82343
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56198
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52427
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7534
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45649
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78703
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97788
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555272
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936347
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347984
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803028
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292444
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798358
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49509
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10753
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68281
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3811
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31417
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82512
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4343
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76593
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94934
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544787
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924762
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333978
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787419
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294901
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817788
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47624
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98392
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54568
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20504
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11017
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89096
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41061
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74233
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91747
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534062
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912813
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319755
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771467
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277008
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837079
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36684
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86327
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41199
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03363
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91202
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9914
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38536
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71624
½(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88227
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522994
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900558
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305193
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755263
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258766
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826481
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25987
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74546
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28158
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87646
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71951
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11749
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35862
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6877
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84377
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511649
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887282
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290377
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738696
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240223
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812216
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20592
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63041
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15439
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73514
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53243
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24016
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33042
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65679
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.802
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500063
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873665
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275319
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721854
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221293
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797483
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17661
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57577
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03036
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59749
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56201
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3362
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30075
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62345
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.13627
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.13542
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488177
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859841
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259946
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704755
í(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206093
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781832
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14796
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54472
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97596
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46334
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65607
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26582
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2262
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.05081
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.04996
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.98787
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.08214
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06013
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06039
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06279
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06754
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.07465
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.09172
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.11432
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45452
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475995
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845796
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244372
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68735
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192261
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755922
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11996
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51436
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94298
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41037
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74681
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19346
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13671
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.92392
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.16458
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.87572
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.22625
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.957
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95253
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95475
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95931
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.96616
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97899
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.99549
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.01548
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.03788
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06272
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.08103
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463602
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83152
ï(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228523
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670704
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178048
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730601
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09262
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48473
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9108
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38333
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83408
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11924
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06159
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.80203
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.04513
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.76534
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.37225
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.8579
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.84886
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.85091
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.85522
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.86369
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.87658
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.89181
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91072
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93272
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95714
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.96805
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450915
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817034
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212462
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657716
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16345
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705873
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06591
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45581
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87937
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40378
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93937
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04323
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03485
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.69367
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.67771
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.65911
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.27298
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74962
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7492
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75104
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75527
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.76556
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.77816
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.79309
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.81037
ö(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.83167
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.85569
(396.93, 13.75, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.83753
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43803
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802282
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196098
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644375
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148438
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681717
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03986
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42761
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85101
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42456
(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10688
