¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041859
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933231
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368338
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865532
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402479
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02442
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72405
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53736
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49564
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64278
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07428
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13841
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89367
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27702
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68557
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11351
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55491
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85834
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840302
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0649
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308743
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574349
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870176
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185423
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532777
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927069
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361456
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858345
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391494
Ê(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01033
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70947
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51914
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47277
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61393
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04035
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09362
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83471
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30075
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64405
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04912
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49522
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88264
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837656
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062032
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305626
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57095
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866774
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180374
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527781
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920982
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354664
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85034
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38145
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.996456
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69505
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50112
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45013
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58538
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00666
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04907
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77613
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43666
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78417
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14692
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52577
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92146
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835051
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059208
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302556
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567601
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863206
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175414
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522835
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914974
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347955
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840859
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371518
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.982809
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68079
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4833
¿(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42772
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5571
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96285
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77746
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7179
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57838
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93029
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29768
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68142
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832485
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056429
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299534
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564303
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858767
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17054
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517943
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909044
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341336
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831535
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361703
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969388
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66669
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46566
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40555
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52913
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91951
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73026
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66006
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55197
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08256
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45482
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84265
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829961
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053693
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29656
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561247
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85441
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16576
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513102
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903194
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334817
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822369
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352005
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956199
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65096
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44822
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38362
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50144
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88307
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68331
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59046
¾(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47844
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24115
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61851
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827478
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051003
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293636
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558257
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850134
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161068
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508316
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897423
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328699
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813357
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342429
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943235
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63488
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43097
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36194
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46929
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8469
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63663
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53242
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40787
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40625
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78708
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825037
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048359
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290761
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5553
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845944
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156467
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503582
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891734
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322637
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804506
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332973
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930503
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61906
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41378
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3403
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43694
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.811
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58836
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47549
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3747
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57785
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96189
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822639
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045761
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287937
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552373
®(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841834
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15196
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498904
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886128
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316632
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795815
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323639
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918001
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6035
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3942
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31549
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40509
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77537
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5224
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4186
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50389
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73322
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820282
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043206
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285162
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549475
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837808
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147542
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494281
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880602
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310683
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787282
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314426
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90573
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58821
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37495
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29107
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37372
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74001
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47218
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36174
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63729
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8324
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817969
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040701
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282438
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54661
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833866
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143218
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489714
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875159
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304795
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778911
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305336
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893692
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57318
¯(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35601
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26704
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34286
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70494
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42339
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80309
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77496
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87126
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815699
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03824
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279766
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543777
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83001
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138987
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485207
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869802
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298965
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7707
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296371
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881884
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55842
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3374
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24341
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31248
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67015
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37486
(437.44, 13.86, 288.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74574
