¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44244
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.59756
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.57581
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.03415
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52602
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93803
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26623
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52096
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44168
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39113
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131316
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369189
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629603
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916019
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229809
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574925
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956309
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370768
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826368
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336342
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910906
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51337
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15064
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.4183
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.39235
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.36873
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.34742
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.03799
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.67124
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12786
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44565
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72244
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63335
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59203
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134749
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372936
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631673
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916843
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230713
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575917
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957434
Õ(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373604
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829553
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339911
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91432
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49198
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12275
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.19951
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.17406
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.1509
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.13
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.04192
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.67632
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44818
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69309
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93098
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83437
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.33642
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32977
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32786
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.3307
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.33828
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13825
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376733
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635838
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918257
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231641
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576921
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958514
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376532
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8328
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343576
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908262
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49731
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09546
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.99105
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.96608
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.94335
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.92284
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.04595
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.68153
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78055
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9507
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12986
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6276
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61652
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61005
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.60818
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61092
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61827
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141824
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380571
Ü(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640004
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922813
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232582
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577966
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959683
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379555
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836163
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34734
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902395
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50314
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0891
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.79227
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.76776
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.74544
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.76484
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05009
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.68686
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12303
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2177
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96837
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9531
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94233
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93603
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93421
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93685
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94398
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145391
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384439
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644198
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92744
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237319
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57904
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960877
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382633
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839607
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342655
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896662
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50948
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.62886
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.60259
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.57851
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.55659
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.7682
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05431
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.69232
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37288
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35437
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33514
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32028
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30979
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30366
ß(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30187
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30443
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31135
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148958
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388325
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648476
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932063
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242413
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583413
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96207
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385836
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843146
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337748
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89114
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51631
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.44727
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.42145
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.39778
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.37624
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.77164
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05863
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.6979
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68728
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.75874
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.72553
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71531
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70933
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70758
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71007
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71679
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152614
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392296
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652748
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936737
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247564
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589058
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965964
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387619
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840352
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332967
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885813
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51041
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.27375
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.24837
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.22509
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.20391
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.77516
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.06304
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.70361
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22048
Ş(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.19805
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17978
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16568
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15571
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14987
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14816
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15058
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15711
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15627
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396251
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65708
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941461
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252725
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594753
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972269
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391012
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836258
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328428
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880635
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5046
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.10785
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.08287
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.05998
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.03914
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.77875
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.06755
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.70943
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69133
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66945
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65163
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63787
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62815
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62244
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62077
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62311
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62948
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159954
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400256
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661437
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946226
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257962
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600514
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978649
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395782
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835388
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323997
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875658
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49893
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.949122
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.92454
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.902005
á(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.881495
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.78242
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.07215
(434.35, 14.06, 304.45) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.71538
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20197
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18059
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16319
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14975
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14024
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13467
(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13303
