¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(418.49, 14.76, 248.42) (395.65, 8.16, 250.76) (0.81, 2.16, 0.81) Human 9.651917
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49217
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22401
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3354
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35287
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15377
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.38974
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.36496
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.78054
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.76214
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.74685
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.73465
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.72554
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870514
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088198
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323942
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579983
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859024
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155589
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480236
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837296
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231852
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670045
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129784
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603828
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14775
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78431
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45183
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29825
Ë(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42377
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34847
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09889
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.27621
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.34285
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.84799
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.82948
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.8141
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.80182
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.87449
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872213
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090036
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325911
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58212
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860458
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156894
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481653
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838876
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233597
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67196
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124677
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598119
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12549
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7533
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41254
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46951
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51443
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45223
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17597
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.16749
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13695
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.91915
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.90053
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.99656
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05767
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04626
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03818
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03343
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87399
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091931
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327989
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58438
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861761
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158332
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483249
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840614
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23555
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674123
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119976
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592919
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11967
Ì(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72295
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49621
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64561
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60738
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55881
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25312
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.06143
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03334
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.00865
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.98734
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96939
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95478
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94349
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93552
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93085
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875811
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093916
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330127
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586723
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863225
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159931
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484963
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842534
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237659
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676463
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115698
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588169
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11437
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7039
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64541
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82676
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70271
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64961
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33019
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.07552
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19757
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17749
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.1608
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.14749
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13754
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13093
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12767
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12774
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877705
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095977
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332357
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589144
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864783
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161677
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486876
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844625
¸(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239985
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679073
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111883
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583895
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10962
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73059
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7985
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94477
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80048
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73161
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44066
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.06245
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.26798
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.13329
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879703
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098127
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334691
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591655
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866498
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163515
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488934
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846873
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242474
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681868
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108454
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58013
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1054
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80004
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95556
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03277
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87739
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81588
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67594
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.05043
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.25263
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.11301
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881748
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100346
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337082
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594264
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868368
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16556
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491119
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849345
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245172
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679962
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105473
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57684
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13413
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88679
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11678
¹(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11996
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95314
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00382
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6295
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.03944
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.23861
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.09451
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883862
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102626
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339546
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596997
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870338
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167706
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493494
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851947
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248083
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677654
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102903
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573976
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16868
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97446
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2294
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18852
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03087
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19982
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55134
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.02951
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.22594
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.07779
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886062
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104984
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342128
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599785
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872452
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169994
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496034
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854699
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251175
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675713
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100803
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603201
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2038
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06303
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33973
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25886
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11065
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39008
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4755
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.02062
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2146
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.76683
Å(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.73995
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71735
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69904
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68498
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.67516
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66957
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888331
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107447
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344775
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601891
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874674
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172444
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498713
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857682
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254398
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674191
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099125
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634755
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23954
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15255
