¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ (381.16, 10.54, 321.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657663
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33012
Ì (380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15925
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.901379
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092774
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.3008
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.527667
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.766057
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.984344
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22107
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.503096
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820524
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.171999
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250107
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784101
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394751
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1093
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96931
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93193
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38036
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7846
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.918308
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.111145
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.320799
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549517
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.792634
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.013093
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.252267
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.53382
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.854445
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.209641
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300864
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838152
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463366
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18902
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06114
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05643
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57758
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.935368
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.129664
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.340969
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.571562
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819673
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.042357
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284035
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.565007
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888897
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.24789
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352304
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896427
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533116
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27013
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15001
» (380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18367
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77999
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.952562
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.148334
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.361308
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.5938
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.847182
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.072139
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316381
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.59666
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.923881
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899844
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403173
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957968
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604044
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35269
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23748
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31373
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29444
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.969885
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.167149
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381813
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.616228
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.87319
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102447
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349311
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62878
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.9594
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948116
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452843
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020426
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676083
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43666
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33261
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44659
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2775
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.987336
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.18611
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.402483
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.638844
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898036
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.133284
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382831
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.661374
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995459
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997038
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505054
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083881
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749294
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52212
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44483
Ã (380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60968
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26037
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.004912
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.205213
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423317
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.661647
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.923098
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164658
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.416951
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.694439
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.032062
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046615
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561298
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148303
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823721
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60905
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55932
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78077
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24302
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.022614
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.224458
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.444311
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.684636
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.948372
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.196571
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.451672
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.730046
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.069214
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096834
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618376
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213669
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899342
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69752
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67611
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95587
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25251
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.040436
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.243841
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.465464
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.707808
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.973859
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.229032
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.487006
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.768648
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.106917
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147724
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677175
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279993
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976137
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79513
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7952
Á (380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13515
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31868
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.058378
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.26336
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.486773
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.731157
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.999552
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.262044
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.522959
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.807943
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.145176
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204161
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73812
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347292
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05418
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90718
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91668
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25229
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38633
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.076437
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.283013
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.508234
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754685
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025452
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.295614
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.559535
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.847946
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.183996
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261319
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799971
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415607
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13348
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02146
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04059
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31825
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45539
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.09461
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.302797
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.529847
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.778388
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.051556
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.329747
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596743
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888659
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.223378
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319189
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862761
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484914
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21403
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13792
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16805
À (380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38518
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5259
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.112895
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.32271
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.55161
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.802261
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.077859
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364449
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.634593
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.930094
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.263326
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377845
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926509
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555214
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30113
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25156
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30036
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45319
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59795
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.131292
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.342749
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.573516
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.826305
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104361
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.399725
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.673088
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972261
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.303847
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437234
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991184
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626543
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40208
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36426
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43548
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52224
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67148
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.149792
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36291
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.595565
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.850514
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.131057
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.435583
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.712237
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.015169
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.348241
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497397
