¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742162
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530178
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473252
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971352
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542445
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203576
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977728
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61365
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96864
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19093
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39986
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61909
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84925
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09114
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33145
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73989
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31415
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96861
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74247
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00529
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27891
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56391
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87831
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22866
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57694
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62117
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820964
„(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03984
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371921
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048529
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479078
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978063
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550126
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212539
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988297
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57636
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92868
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19448
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4036
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62294
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85332
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09535
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34994
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80247
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38261
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04421
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77367
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06588
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35609
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64309
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95401
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29667
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64211
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.582108
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.778237
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992961
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228983
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857145
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484565
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984302
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557356
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220951
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998225
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54033
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8901
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19967
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40898
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62855
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85914
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10145
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35797
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8557
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45365
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12253
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7881
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08074
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38575
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7038
…(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03194
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36494
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71242
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.543652
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73626
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946898
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178252
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675924
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489648
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990117
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564066
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2288
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00745
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50551
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85285
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20645
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41602
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63593
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86678
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10944
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39808
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88141
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52736
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20368
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80658
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09974
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40528
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7239
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04504
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40415
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78793
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.505796
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694933
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90165
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128406
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504062
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494393
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995531
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570317
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236021
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01602
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47196
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81694
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18769
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42479
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64503
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87629
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11931
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44026
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90892
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57284
‡(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28769
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82913
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12288
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4291
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74641
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06145
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4049
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78989
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468512
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.65426
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.857108
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079516
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340948
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007225
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000516
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576023
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242729
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02391
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43962
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78234
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15054
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43519
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65589
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88761
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13115
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48458
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93815
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60521
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55314
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85571
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15023
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45719
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76678
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08241
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41151
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79543
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.431825
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614285
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813393
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031462
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271338
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811097
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005057
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581253
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248813
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03109
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40846
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74902
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11482
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44737
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66853
ƒ(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90078
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1644
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53099
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96917
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63955
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30437
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87899
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18179
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48814
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79158
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10786
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43773
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8058
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.395697
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574937
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7704
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984328
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219378
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625936
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00916
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585975
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254307
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03759
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37851
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71694
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08049
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46117
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68291
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91582
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21017
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57966
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00198
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67594
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30671
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90567
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21759
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51659
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82084
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13797
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46866
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82096
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.360143
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.536261
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728149
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.938012
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168419
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450888
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012788
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5902
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259213
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04341
„(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34969
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68616
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04748
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4364
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69912
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93268
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25799
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63052
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03664
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7143
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31136
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8586
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22498
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54944
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85457
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17264
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50433
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85041
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.325192
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498234
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686646
