¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289144
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49742
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66022
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13626
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13969
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65385
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868785
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009109
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158744
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318689
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489957
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673791
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866528
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0755
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304631
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553036
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82318
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118059
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441037
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7808
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146342
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557459
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019111
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532919
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09025
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72228
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47058
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42405
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56499
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02276
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99379
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34033
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863269
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003205
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152499
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311979
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482805
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666107
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858791
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065552
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292801
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540216
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809234
Æ(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102829
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424373
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764712
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128686
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532563
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991418
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503945
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05773
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68228
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41298
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35313
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47295
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90991
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8532
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04002
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.857954
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997589
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146487
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305559
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475949
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658749
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851423
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057654
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281378
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527849
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795814
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088185
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408327
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749377
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11187
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511638
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964815
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474558
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02657
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6471
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36265
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28458
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.94978
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.87048
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.85064
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.83379
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.81986
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.80869
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852931
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992199
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140756
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299485
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469379
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651749
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844472
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050125
Ö(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272095
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515979
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782891
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074086
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392909
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734776
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095818
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49394
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939165
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445922
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996763
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61341
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31419
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 11.00897
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.82409
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.77132
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.75868
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.74856
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.7409
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.73563
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848099
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987061
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135273
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293632
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463155
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645041
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837863
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043031
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264443
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504587
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770512
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060613
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378088
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720907
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080605
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477171
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916471
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418454
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96824
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58125
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27692
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.95349
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.79762
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.74852
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.73969
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.73366
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.73006
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.72877
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843515
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982228
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130099
Í(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288085
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457266
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6387
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831629
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03633
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257195
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496148
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758654
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047676
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363948
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707789
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066167
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461262
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898834
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392128
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941011
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55055
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24202
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 11.06162
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.8419
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.78641
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.78095
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.77938
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.78033
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.78379
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839185
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.977582
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125169
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28287
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451624
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632694
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825782
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030046
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250408
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488798
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747478
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035262
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350394
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695363
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052549
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446204
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882201
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367558
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915115
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5213
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20882
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03488
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 11.02145
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.91503
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.91503
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.92448
¾(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.93806
(391.63, 13.71, 250.54) (384.71, 9.08, 275.05) (0.81, 2.16, 0.81) Human 10.95648
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835092
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.973235
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120542
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277894
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446347
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62701
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820308
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024154
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244086
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481947
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740036
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023465
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33747
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682426
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039682
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432055
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866481
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350077
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890455
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49352
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17724
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99046
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02146
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31152
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99623
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62302
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85767
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.831219
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.969132
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116174
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273221
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441374
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621655
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815195
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01868
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238154
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475548
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733105
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013445
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325139
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668931
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027617
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418739
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851776
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333626
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867045
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46715
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14728
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94792
¸(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95617
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22397
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85762
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43091
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30007
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8276
(391.63, 13.71, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.965282
