¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.90, 7.35, 344.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490067
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27583
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.96906
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8638
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27866
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329851
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707624
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128126
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598928
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758924
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39544
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10535
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94969
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9562
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01904
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14051
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58813
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83054
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4699
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78288
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.42781
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3059
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3398
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.37506
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28755
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309017
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684477
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102265
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56986
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093234
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35952
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06418
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89911
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89655
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96083
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08738
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47731
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53486
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50909
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63237
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.47266
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30042
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287963
à(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661091
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076149
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540293
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058837
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32021
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02268
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84809
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8364
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90246
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03401
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39506
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35299
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55015
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63723
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49296
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31727
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266696
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637478
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049787
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509923
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024194
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27546
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98085
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79657
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77574
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8439
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98049
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32655
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20089
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59748
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70387
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51808
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33813
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245225
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613646
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023182
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479036
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98932
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23043
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93874
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74461
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71462
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78525
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92304
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25767
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04913
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68223
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79779
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54805
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36302
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223561
å(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589607
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996122
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447945
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954232
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18518
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89634
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69226
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65311
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72648
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85397
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19039
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0145
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71215
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89438
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68704
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9831
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39195
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201711
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565371
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968857
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416663
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918942
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486943
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84423
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63955
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59115
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66759
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78484
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13403
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98205
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57371
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99363
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55349
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36332
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18068
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.00533
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.83702
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67555
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.52071
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3723
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23013
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09404
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.96387
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83945
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45629
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179682
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540905
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941324
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3852
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883468
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447058
ô(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7918
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58651
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5289
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60866
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71567
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07717
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91407
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4207
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2508
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08764
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93102
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78073
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63658
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49838
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41282
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41658
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42433
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43607
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45181
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47156
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49536
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.52321
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157487
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516096
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913077
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353571
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847823
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406856
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73922
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53314
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46009
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53972
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64653
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0132
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7736
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51627
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5147
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4945
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47834
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46618
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45802
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45386
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135132
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491122
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884678
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321786
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812019
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366429
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68649
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47369
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38867
È(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46503
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5774
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91505
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63141
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79851
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45844
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92849
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112588
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465997
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856144
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289862
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776078
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325868
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948565
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41252
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31717
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38037
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50828
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81688
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48774
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7177
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2382
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75498
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089764
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440728
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827478
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257806
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740769
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285181
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902098
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35133
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24565
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29576
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43274
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71868
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39708
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40138
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23928
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58504
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066811
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415265
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798697
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225633
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705525
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24439
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855537
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29009
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17414
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21122
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34762
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62057
À(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31855
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08073
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23966
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57843
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043737
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389265
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769805
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193354
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670088
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203505
(379.21, 7.24, 347.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808904
