¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (422.95, 14.77, 252.91) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.963476
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82171
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5688
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3986
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40929
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59699
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88663
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41423
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63767
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13392
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.42488
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.41651
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.71013
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.56674
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.54023
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.53386
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.53111
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.53196
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.53643
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135103
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385879
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659383
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416213
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762434
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144249
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56734
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038634
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566761
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15415
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80696
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55186
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40775
Ç(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37347
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50524
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73927
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23701
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60643
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.18132
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15729
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.13686
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.12
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.57882
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.56881
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.56243
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.55967
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.56053
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.565
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13087
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381271
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65435
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411174
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756897
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138124
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560538
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031011
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558237
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14122
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79225
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53504
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36798
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29672
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4148
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60194
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06382
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.22438
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19671
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.17266
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15221
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.13533
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.12202
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.71431
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.70788
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88793
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126624
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376646
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649295
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406129
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751351
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131991
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55372
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023423
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54966
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12835
Å(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77766
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5183
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33313
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22102
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3257
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48843
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89453
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.24338
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.21568
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19161
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.17113
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15424
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.14091
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.73382
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.72738
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88117
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122361
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372005
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644227
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942157
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74581
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125873
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546918
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015793
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541108
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11557
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76314
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50166
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29882
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14634
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23786
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37714
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72905
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.26599
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.23825
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.21415
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19365
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.17673
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.16339
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.75703
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.75058
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.89331
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118084
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367351
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639141
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936579
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740239
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11972
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540067
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008177
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531987
¿(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10286
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74868
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48513
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26512
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09462
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15129
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26802
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56762
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.29222
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.26445
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.24031
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.21977
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.20284
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.18947
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.78396
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.7775
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113795
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362681
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634042
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930988
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734663
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113586
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533242
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000566
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520788
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09023
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73436
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46871
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23196
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05676
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06601
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16104
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63818
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98453
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.29429
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.27011
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.24955
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.23258
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.82479
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.81465
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.80817
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109494
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358001
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628928
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92578
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729117
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107412
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526411
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99295
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50965
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07767
±(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7201
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45238
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19939
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01956
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97803
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28692
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71421
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74525
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.86128
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.91199
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.89071
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.87314
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.85928
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.84911
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88145
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105182
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353307
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623801
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920593
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24506
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101274
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519592
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985325
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498568
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06518
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70595
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43619
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16737
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98302
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04124
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47108
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79218
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51097
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.6673
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.95041
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.92908
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.91147
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.89758
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88739
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100858
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348603
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618919
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915164
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239083
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095131
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512785
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977701
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487549
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05281
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69187
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4201
¦(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13593
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97972
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15053
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65973
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87218
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2816
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.48087
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.05508
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.97131
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.95367
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.93974
(421.40, 14.55, 252.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.00071
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096526
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343888
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615127
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909727
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2331
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088994
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50595
