¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à (382.22, 10.82, 321.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.997151
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.981377
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302361
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.661123
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.990224
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.328794
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.760491
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997766
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703748
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50011
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.491
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68027
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32883
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75776
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28066
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89273
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.285999
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.450533
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.620331
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.804573
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005136
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.224235
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.464509
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72912
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.021896
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347511
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.711736
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041407
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.385255
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.823985
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090923
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80312
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6277
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64597
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84961
Û (382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69656
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00353
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56324
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.305811
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.472356
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.643968
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.830255
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.033134
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.254872
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.49817
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.76627
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.063097
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.393457
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.763286
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.093806
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.442966
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.888948
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186285
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905041
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75894
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8057
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02429
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7407
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28364
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91636
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.328712
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.494457
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.667917
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.856287
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.06153
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.28596
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.532346
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.804011
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104984
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.440205
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815783
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.14745
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.501956
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.955416
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283924
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01702
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89394
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97026
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22689
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01846
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57463
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.354948
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.516838
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.692179
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.882672
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.090322
ì (382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.317501
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567042
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842352
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.14757
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.48777
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.869246
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202365
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56225
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.02342
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380306
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13408
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03279
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13432
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45381
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3069
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96073
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.375905
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.539499
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.716755
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.909412
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.119519
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.349501
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.602264
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.881299
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.190859
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.536161
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.923687
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.258583
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.623878
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.093
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474926
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25425
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17567
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29163
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76128
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61507
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.397111
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.562439
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.741646
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936507
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.149117
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381962
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.638014
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.92086
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.234863
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.585391
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.979124
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.316132
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.68685
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.164191
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579996
é (382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37767
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32269
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46635
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08379
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.418569
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.58566
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.766852
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.963959
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.179123
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.414886
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674299
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.961038
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.279588
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.635474
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034283
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.375043
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.752081
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990412
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687702
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50443
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47404
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66869
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42155
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.440279
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.609164
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.792377
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.99177
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.209536
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.448279
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.711123
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.001841
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325045
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.686417
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088966
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.435348
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.81892
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087334
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798063
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63463
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62982
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87813
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78104
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.462238
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.632949
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.818219
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.019942
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240361
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.482142
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.748489
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043277
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.371243
Ö (382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.738236
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.144899
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.497081
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.8874
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192693
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911263
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76837
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79388
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09487
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93883
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.484448
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657016
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.844379
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.048475
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271597
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.516479
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.786405
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.08535
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.418188
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.790941
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202107
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560277
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.957565
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30028
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02732
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90581
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99308
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31937
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04689
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.50691
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.681366
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.87086
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.077372
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.30325
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.551294
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824872
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.128069
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.465892
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.844547
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.260624
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.62497
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.029463
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14635
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04703
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1823
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59785
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17446
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.529622
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.705997
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.897659
ì (382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.106631
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.33532
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.586589
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.863896
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171437
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.514362
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.899064
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320475
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.691197
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.103134
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508224
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26843
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19222
(382.06, 10.78, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37491
