¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (412.69, 12.50, 330.96) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 9.650428
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028601
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543389
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1225
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76423
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38679
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08834
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88463
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23756
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46513
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65923
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86176
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07316
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29399
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52468
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76586
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01819
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28231
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55899
(414.19, 12.70, 330.52) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 24.01156
(414.19, 12.70, 330.52) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 19.52215
(414.19, 12.70, 330.52) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 24.03887
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739914
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107928
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51718
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971814
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.258669
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.218537
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.180533
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.144617
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.110751
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.078897
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31223
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49935
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69456
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90003
ß(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11513
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33981
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57465
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82022
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07725
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34636
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62838
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28577
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696183
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062231
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466552
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915401
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.187339
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.147533
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.109838
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.074216
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.045921
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.100199
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.267632
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56272
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76223
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97048
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18794
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41513
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65262
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90097
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16097
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4332
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76516
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13399
(414.19, 12.70, 330.52) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 22.52267
(414.19, 12.70, 330.52) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 22.54357
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654976
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016807
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41622
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859381
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.118874
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.08892
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.139057
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.19155
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.246465
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.303864
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.363816
(414.19, 12.70, 330.52) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 11.98985
(414.19, 12.70, 330.52) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 12.03794
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04387
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26378
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49358
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73382
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98514
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24821
Ô(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56805
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92463
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30114
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61399
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971636
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366241
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80372
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.239823
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.290636
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.343844
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.399509
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.457695
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.518473
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.581915
(414.19, 12.70, 330.52) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 11.30893
(414.19, 12.70, 330.52) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 11.34998
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12017
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34271
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57525
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81839
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07277
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38097
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.726
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09011
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47474
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573223
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926714
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316549
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748474
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22963
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.503057
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.559592
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.61869
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.680422
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.744864
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.812095
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.882201
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98392
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19952
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4248
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66019
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90638
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20326
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53747
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88989
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26187
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65506
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532677
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882101
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2672
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693632
¾(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168371
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699926
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.787148
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.849972
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.915556
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 9.983977
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88589
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38726
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93206
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28199
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51009
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74848
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03444
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35842
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69981
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05992
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44019
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8423
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492369
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837753
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21821
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639252
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107619
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631637
(414.19, 12.70, 330.52) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 10.02744
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89129
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6254
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32213
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77705
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2695
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80423
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36766
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5987
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87397
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18827
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51928
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86819
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23281
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61745
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02414
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015888
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793709
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169532
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585239
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047366
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564024
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1454
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80426
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55705
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22381
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67104
¬(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15487
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67991
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25151
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71893
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02053
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33784
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67197
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02417
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39583
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78848
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41354
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987575
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749945
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121285
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531691
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987659
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497047
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0698
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71821
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4583
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.128
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56779
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07956
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65532
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.287
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85389
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16144
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48503
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82595
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1854
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56488
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12919
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86811
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959412
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255349
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073319
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478579
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928465
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430737
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994938
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63317
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36083
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11088
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59823
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12906
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70943
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33225
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92158
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30729
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63756
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9855
—(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35262
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85897
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57125
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931399
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22476
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545586
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425896
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869797
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365076
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920927
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54914
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26463
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10152
(414.19, 12.70, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64494
