¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(339.12, 7.55, 372.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.205148
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770405
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05212
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359844
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697172
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068557
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528761
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195621
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967054
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67238
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4329
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34794
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.75559
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.72878
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.70456
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.68289
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.65301
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.63642
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.62233
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.61072
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.60159
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.60563
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.60143
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.59968
(338.05, 7.55, 372.67) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.5513
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986593
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223919
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483596
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759395
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040136
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346694
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68273
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052646
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493697
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149999
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923856
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65102
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40836
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30882
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.69582
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.66913
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.64502
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.62346
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.60443
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.5879
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.57387
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.56231
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.55322
µ(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.54658
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.5424
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.54066
(338.05, 7.55, 372.67) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.49251
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979874
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216647
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474224
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748504
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028274
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333719
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668505
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036968
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461061
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104378
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870023
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6299
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38405
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26995
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.63905
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.61249
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.58849
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.56703
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.54808
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.53163
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.51766
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.50616
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.49711
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.49051
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.48634
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.48462
(338.05, 7.55, 372.67) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.43668
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973219
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209371
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466312
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737782
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016608
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320977
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654492
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021519
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428693
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058824
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816293
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60895
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35999
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23137
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.58523
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.55879
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.5349
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.51353
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.49466
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.47828
°(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.46438
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.45292
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.44391
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.43734
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.4332
(338.05, 7.55, 372.67) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.43148
(338.05, 7.55, 372.67) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.38375
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952727
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1884
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44483
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714857
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992916
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296452
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629124
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99518
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399868
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005811
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757248
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58478
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33563
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20034
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.53431
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.50798
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.48418
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.4629
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.44411
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.4278
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.41395
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.40255
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.39358
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.38704
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.38291
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.3812
(338.05, 7.55, 372.67) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 12.33367
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924904
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158189
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411896
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681324
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954168
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254138
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582669
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944002
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343207
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921961
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658633
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49885
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23685
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08899
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.48622
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45999
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.43629
´(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.41509
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.39638
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.38013
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.36634
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.35498
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.34604
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.33953
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.33542
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.33372
(338.05, 7.55, 372.67) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 12.28637
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897355
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128299
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379336
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649626
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916003
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212411
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536956
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893642
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287474
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839275
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561515
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41449
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13993
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97665
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.44092
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.41478
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.39117
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.37005
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.35141
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.33522
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.32148
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.31016
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.30126
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.29477
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.29068
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28899
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.24182
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870094
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098716
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347132
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617996
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879675
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171336
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49193
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8441
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232728
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751792
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465895
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3008
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04485
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86652
½(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.39835
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.37231
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.34877
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.32773
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.30915
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29303
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.27933
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26805
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.25919
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.25272
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.24865
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.24696
(338.05, 7.55, 372.67) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 12.19995
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843108
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069452
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315269
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583238
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846247
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130916
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447626
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795377
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178847
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660866
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371783
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18916
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95156
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75865
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.35848
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.33252
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.30906
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.28809
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.26957
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.2535
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.23985
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.22861
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.21977
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.21333
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.20927
(338.05, 7.55, 372.67) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.20759
(338.05, 7.55, 372.67) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.16074
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816381
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040494
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283786
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548883
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813341
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091743
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404019
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747448
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125894
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571413
(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279125
¸(338.05, 7.55, 372.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07943
