¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250003
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65008
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805401
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972523
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15273
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346748
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556713
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784579
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031907
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303082
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60425
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930739
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293601
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707618
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159805
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653568
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205872
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830186
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54084
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36763
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34287
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32819
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75041
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50408
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62004
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50351
·(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645733
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800797
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96757
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147387
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340912
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550384
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777503
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024186
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294772
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595099
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919581
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28186
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694473
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63425
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182769
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804172
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50916
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33087
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2976
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40207
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65756
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39526
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50766
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31758
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82826
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64158
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.796339
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962775
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142216
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335266
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544261
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77066
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016719
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286731
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586243
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908791
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270486
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68174
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127073
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615562
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160425
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779013
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47863
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29533
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25378
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33817
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56767
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29004
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34981
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1303
·(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637563
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.792029
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958139
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137215
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329809
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538344
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764049
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009506
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278957
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577684
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898367
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259477
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669419
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111493
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597505
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138837
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754704
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44911
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25731
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21139
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27631
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48072
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18176
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19724
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94949
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40374
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.633683
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787864
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95366
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132384
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324542
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532633
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757669
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002545
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27145
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569418
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888307
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248831
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656046
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096433
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58007
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117996
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731236
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4206
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21928
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17042
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21645
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47239
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0609
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04982
³(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77493
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2025
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.629938
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.783846
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949338
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127725
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319464
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527129
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751519
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995838
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264209
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561432
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878614
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238548
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643071
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081889
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563257
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097898
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708606
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39309
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18257
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13083
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15857
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39987
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94395
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90737
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60642
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07611
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.626329
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779975
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945175
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123236
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314576
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52183
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7456
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989382
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257235
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552968
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869282
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228625
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630556
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067861
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54706
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078538
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686805
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36657
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14717
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08837
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10263
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32979
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8308
³(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76974
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42241
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00324
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.622858
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776251
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94117
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118918
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309877
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516688
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739912
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983178
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250525
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54483
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860313
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219066
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618494
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054232
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531478
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05991
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665825
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34103
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11306
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03975
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04859
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26209
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68124
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65062
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21464
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93543
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619523
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772673
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937323
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114758
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305368
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511666
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734455
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977227
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244084
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537019
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851706
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209865
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606887
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040916
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516503
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042009
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645666
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31647
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08022
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99284
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99535
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19129
µ(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59442
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51904
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01434
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87266
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.616324
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769242
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933634
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110762
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301048
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506856
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729228
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971528
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237906
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529535
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843458
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201023
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595731
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028137
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502034
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024834
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624749
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29286
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04864
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94761
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94037
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12147
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51063
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39208
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82132
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81488
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.613262
