¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(424.01, 14.25, 323.10) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 17.67143
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94098
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.20743
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.22774
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.25089
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.27689
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.64314
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.60565
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.57305
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.54532
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.52243
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.50435
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.49108
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.48258
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820355
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052698
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304141
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578719
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879708
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211027
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097589
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532844
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019375
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56672
Ä(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1869
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89461
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67244
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57252
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62584
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87498
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.28636
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.30702
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.33054
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.35695
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.53556
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.4983
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.46592
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.43838
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.41565
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.39772
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.38457
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.37618
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810196
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041822
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292288
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565754
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865468
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195322
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56002
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512124
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996115
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540482
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15708
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85994
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63251
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52608
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57121
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80979
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.3689
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.38995
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.41386
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.44068
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.43367
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.39663
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.36445
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.33709
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.31452
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.29673
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.28369
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.2754
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800372
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030998
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280493
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552852
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851303
Ã(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179701
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542708
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94601
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97303
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514429
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12745
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82559
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59301
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48015
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51721
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74537
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.45516
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.4766
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.50094
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.5282
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.33737
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.30054
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26854
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24134
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.21893
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.20127
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.18834
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.18015
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790576
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020224
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268754
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540016
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837213
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164163
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525496
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92684
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37513
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488537
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09804
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79157
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55393
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43475
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46384
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68176
(424.90, 14.41, 322.72) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.54524
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 14.88971
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 14.85837
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 14.83005
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 14.99849
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.49612
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.53661
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.58204
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.63245
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.68789
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.74841
(424.90, 14.41, 322.72) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.81408
ï(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78081
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009502
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257074
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527247
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823199
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148715
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508386
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907788
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353789
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854587
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421981
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75791
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51523
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38987
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41109
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61892
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 15.02049
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 15.19382
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 15.37424
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 15.56205
(424.90, 14.41, 322.72) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 15.75763
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771076
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998833
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245454
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514545
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809262
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133356
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491377
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888855
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33259
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830317
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394428
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03545
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47699
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34545
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35899
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5569
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99422
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67226
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 16.66603
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 16.63323
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 16.74305
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 17.10027
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761376
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988223
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233898
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501917
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795406
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118087
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474475
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870046
í(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311537
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806224
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367078
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00413
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73009
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30158
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30751
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49567
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92018
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58378
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 17.09404
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 17.26124
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 17.43518
(424.90, 14.41, 322.72) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 17.61612
(424.90, 14.41, 322.72) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 23.79188
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751712
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977668
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222407
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48936
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781633
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102916
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457682
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851363
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290627
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782308
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339942
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973077
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69429
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50414
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25664
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43521
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84715
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49677
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40248
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.36269
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.33147
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.30392
(424.90, 14.41, 322.72) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 20.8021
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742086
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967173
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210983
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476879
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767944
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087838
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440999
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832806
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269869
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758622
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313013
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942305
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65881
Ã(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46392
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39401
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49121
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77514
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4112
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30051
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.31299
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.56001
(424.90, 14.41, 322.72) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 18.86681
(424.90, 14.41, 322.72) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 23.09334
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732499
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956739
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199626
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464474
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754343
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07286
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424428
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81438
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249257
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735176
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286302
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91181
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62368
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42418
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34747
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43598
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7381
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32322
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20056
