¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (442.44, 14.40, 262.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93083
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.49178
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.54599
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.6033
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.66377
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.72747
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48394
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46876
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45643
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44693
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44026
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43641
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43538
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43716
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591118
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199928
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441402
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705755
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997032
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316249
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667571
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055939
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487514
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969825
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512201
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09679
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70525
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41597
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.365
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.33277
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.30518
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.28029
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.29586
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.35571
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61472
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.59938
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58692
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57731
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57056
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56665
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56559
Ê(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56736
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589249
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196383
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437552
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703709
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994781
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313768
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664799
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052906
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484135
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966006
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50789
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.097
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70545
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42342
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38716
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.42734
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.39953
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.37444
(441.96, 14.43, 265.68) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.35205
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76921
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75079
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73528
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72268
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71296
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70612
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70215
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70106
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70282
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58738
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192884
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435236
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701696
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992579
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311382
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662158
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049975
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480868
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962362
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503768
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09756
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70607
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43096
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40982
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73202
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90016
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95711
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93255
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91096
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89234
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87667
À(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.86392
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85408
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84715
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84312
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84199
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84375
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585565
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795944
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433472
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699736
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990465
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309014
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659574
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047134
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47772
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958816
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498914
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09565
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70711
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43859
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42629
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.51587
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.53014
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.54689
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56767
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72134
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43369
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98214
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59447
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97685
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37847
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8007
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25417
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73227
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583807
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794041
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431734
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697871
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988421
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306797
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657133
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044394
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474657
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955374
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490893
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08653
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7086
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44634
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.40486
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.41627
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.43013
µ(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.44644
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.46524
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74191
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42255
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97324
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7563
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14515
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55368
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98786
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44968
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9367
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582103
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792198
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019944
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696082
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98647
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304653
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654771
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041756
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471715
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952122
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483019
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07768
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71048
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45415
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.30951
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.32055
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.33402
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.34993
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.36829
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76475
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41446
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08631
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90116
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32011
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73613
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18266
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6532
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19513
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580456
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790414
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018009
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694351
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984553
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302576
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652467
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039244
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468909
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948936
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475379
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06899
´(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71279
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46208
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.21791
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.2286
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.24169
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.25721
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.27516
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78984
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44738
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20386
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02913
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50207
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93029
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38551
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88907
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57191
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578864
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788692
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01614
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692694
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982749
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300599
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650287
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036804
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466198
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942896
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467961
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06058
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7155
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47008
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.12993
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.14028
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.15303
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.16817
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.18573
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73697
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56004
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32607
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16217
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69164
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13751
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62505
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18594
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15746
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577328
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787031
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014337
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2615
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298698
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648168
º(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034498
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463625
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936433
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460681
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05235
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71862
(441.96, 14.43, 265.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47817
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.04547
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.05551
(441.96, 14.43, 265.68) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.06791
