¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(351.42, 9.26, 316.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969636
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305725
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547313
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805027
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083776
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384752
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684286
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010762
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367914
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760173
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45585
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858452
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064011
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285719
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525648
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78368
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060553
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351469
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648134
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971312
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324733
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71274
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140542
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35126
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841463
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045715
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266024
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504287
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762645
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037677
‚(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31881
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612606
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93262
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282431
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66625
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089263
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68436
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24775
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8763
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824728
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027678
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246547
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483195
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739888
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015182
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286755
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577851
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894729
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240984
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620783
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039073
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09213
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59178
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14581
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76342
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808215
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009865
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227342
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462464
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717352
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98946
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255309
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543725
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857574
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200388
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576203
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989964
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447617
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00883
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50077
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04579
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6529
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791878
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99235
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208397
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441959
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695115
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960052
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224473
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51029
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821197
„(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160598
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532592
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941889
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394388
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843077
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31943
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84643
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43251
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08804
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775789
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975022
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189724
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421774
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673228
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929843
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194254
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477488
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785493
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121655
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489882
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894902
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342382
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780609
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25146
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77123
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34885
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99246
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759878
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957952
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171312
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401855
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651637
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900179
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164099
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44536
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75057
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083519
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448071
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848894
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285206
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71603
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18526
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69803
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26747
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89329
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51183
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390362
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941113
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153194
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382255
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629249
ú(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871064
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132609
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413912
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716343
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046185
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407176
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80388
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227827
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653061
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12083
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62683
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18836
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7971
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40529
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60774
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22967
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2713
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376412
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924516
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135315
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362938
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602771
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842505
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101746
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382866
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682858
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009636
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367176
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7599
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171858
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591682
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05383
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55755
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11147
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70383
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30203
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96733
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28973
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14174
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73612
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3769
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06961
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360995
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535819
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117692
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34388
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576784
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814482
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071449
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350034
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650033
ñ(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973891
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328025
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716885
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117311
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53189
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98803
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49018
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0367
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61337
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20197
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85606
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95951
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49267
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06851
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71046
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75123
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38174
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345514
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51923
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705767
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325169
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551299
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787024
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041746
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31783
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617913
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938887
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289729
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674813
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06411
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473623
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923925
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42128
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96407
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52565
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10505
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74834
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46669
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38415
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23709
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37381
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80323
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57264
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330288
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502921
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688255
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306713
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526299
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760058
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01264
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286292
î(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583697
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904634
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252303
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633722
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012297
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416875
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861542
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35238
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89349
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44059
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01109
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6441
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35026
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16097
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08934
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21901
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85874
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77116
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315318
