¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(337.79, 7.13, 328.05) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 17.68894
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215566
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329409
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448087
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701155
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86593
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126266
ˆ(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389685
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608108
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838889
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08305
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34336
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66805
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84316
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469338
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634525
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811179
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000473
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203772
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422607
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658791
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858938
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054225
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262398
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484702
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722658
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977793
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127836
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237661
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352183
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471565
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596105
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726098
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966425
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232932
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483088
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705948
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941571
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19097
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45525
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76183
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85515
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466681
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631695
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808165
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997259
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20028
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418857
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654744
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864701
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061271
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269912
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49273
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731177
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986931
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150723
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261193
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376402
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496554
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621892
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814922
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070716
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3437
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580014
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807637
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04833
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30317
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57343
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25549
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87683
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464263
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629123
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805397
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994261
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197114
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415422
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651048
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86874
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068954
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278109
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501499
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740554
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996989
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175033
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286242
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402213
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523132
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671192
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916974
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178959
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45868
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680706
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91328
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15929
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4199
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69641
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90283
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462081
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626797
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802897
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991586
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194244
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412316
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647715
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873395
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073884
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287059
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511027
„(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750738
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007879
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20077
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312777
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429523
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551299
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771126
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022825
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291292
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560373
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785288
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02303
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27464
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54137
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94126
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30863
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93327
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459836
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624677
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800653
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98919
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191645
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409578
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644744
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878658
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079463
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293859
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521333
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761748
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019661
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227989
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340804
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458428
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632557
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87467
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132634
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407905
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663962
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893885
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1371
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3946
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71134
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78989
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3536
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96811
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457304
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622838
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798674
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987073
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189366
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407099
„(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642068
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884542
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085746
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300502
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530246
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773578
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032301
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256746
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370404
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500809
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733996
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982116
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246599
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52904
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77149
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00674
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25565
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51937
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02203
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8465
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41345
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01797
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454988
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621202
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985209
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187353
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404957
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639776
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891079
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092669
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307872
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538081
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784827
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045875
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286992
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401558
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60016
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839096
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093489
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364886
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654856
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88312
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12397
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37891
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7946
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23574
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89801
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47779
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08615
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452863
„(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619821
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795473
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983646
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185698
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403165
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63779
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891684
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100212
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315904
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546679
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794041
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059753
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318756
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472826
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703117
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948094
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209091
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487679
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765841
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999083
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2458
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57999
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1142
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28723
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95316
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54666
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16339
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45093
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618705
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794261
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982333
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184295
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401654
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636159
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889959
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108416
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324686
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556032
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804036
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070483
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35213
