¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(418.77, 13.56, 326.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76874
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793591
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890173
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990808
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095616
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204849
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318695
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437389
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573247
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728453
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89114
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061832
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241011
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429301
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62735
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835844
(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.66998
Æ(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.86337
(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.86763
(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.87766
(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.80553
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086034
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280746
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477465
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560671
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647287
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737422
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831235
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92892
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030661
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136683
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247152
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36228
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49805
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649031
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807177
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973026
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147037
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329799
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521914
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724038
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936895
(418.96, 13.62, 325.97) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.66261
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047716
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240052
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444712
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596663
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684251
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775422
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870313
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969165
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072095
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17931
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291101
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426668
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573609
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72747
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888716
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057863
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235394
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421881
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617989
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824371
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0418
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010138
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200241
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402414
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617818
¶(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72265
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814878
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910912
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010929
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11507
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223627
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35885
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501932
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651733
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808652
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973136
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145721
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326937
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517309
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717596
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928495
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15074
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00337
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973358
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161271
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361023
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573751
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762447
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855793
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953032
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054278
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161079
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294432
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433876
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579798
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732595
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89269
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060549
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236736
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4218
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616268
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820967
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03653
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2638
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99645
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937316
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123059
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320494
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530674
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754869
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898254
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996699
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103166
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233238
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369212
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511454
»(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660332
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816265
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979674
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151117
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331028
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520103
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718884
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926825
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14582
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37683
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31532
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902055
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085709
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280825
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488542
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710004
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942204
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048156
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175093
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307766
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446255
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590384
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741203
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89924
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064873
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238596
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420994
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612682
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814262
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02649
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25014
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56591
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59236
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867534
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049135
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244076
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460798
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69249
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940359
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115059
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243464
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377684
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518013
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664865
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818567
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979624
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148484
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325703
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511782
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707384
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913172
º(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12989
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42995
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82768
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87947
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873362
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065571
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270327
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488816
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722375
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958844
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181633
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312428
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449171
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592143
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741817
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898522
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062766
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235039
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415837
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605772
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805479
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01567
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30045
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68638
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6638
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897145
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090824
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297211
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517454
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752975
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97801
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214732
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383657
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522981
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668798
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821392
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981226
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148825
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324596
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509211
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70315
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907166
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17683
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55168
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95738
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03445
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921403
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116594
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324642
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546728
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774701
·(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997863
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235876
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457195
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599285
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747966
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903646
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066798
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237838
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417347
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605842
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804052
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05877
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4231
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81703
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2442
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4234
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946188
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142981
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352712
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576616
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794038
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018395
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257754
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51354
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678074
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829784
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988705
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155238
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329931
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513308
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705951
(418.96, 13.62, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945768
