¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(441.88, 14.38, 268.23) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 3.578792
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40928
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855206
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073381
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309724
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566512
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846503
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152881
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4895
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860984
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272903
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.326288
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.296568
Í(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.268663
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.242549
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.23224
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.239843
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.379952
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69889
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72151
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63931
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16257
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72776
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34002
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78228
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09653
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42965
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78867
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17068
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65446
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853745
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071785
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307993
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564658
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844503
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15068
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487064
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85826
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269924
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.284032
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.285424
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.288432
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.293059
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.299312
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.307194
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.37502
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6531
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67243
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70488
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.233
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80364
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42206
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9003
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22479
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57595
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94529
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35112
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91189
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852345
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070302
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306374
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562887
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842544
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148531
Ñ(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484723
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855689
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267056
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.35276
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.354387
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.357646
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.362538
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.369068
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.377244
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.38707
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60911
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63376
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77323
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30643
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8828
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5076
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0348
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37481
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73221
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10824
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60407
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19432
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851053
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068869
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304851
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561212
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840723
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146549
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482516
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853226
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26432
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.424209
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.426086
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.429609
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.43478
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.441603
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.450087
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.460237
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56689
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59594
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84436
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38291
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96526
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6249
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18461
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53078
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89476
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31332
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86791
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62198
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849792
Ô(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067532
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303382
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559604
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838981
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144642
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480419
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85092
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261749
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.49848
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.500621
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.504421
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.509886
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.517018
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.525827
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.53632
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53105
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55906
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91842
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46255
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05111
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79983
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34031
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6929
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06375
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57264
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14325
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1071
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848598
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066258
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301976
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558092
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837296
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142835
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478429
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848731
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259317
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.575669
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.578089
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.582184
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.587957
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.595417
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.604568
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.615418
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51679
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52301
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89285
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54537
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20655
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94475
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50207
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86141
Ñ(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29347
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8431
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4206
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82203
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847481
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065024
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300671
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556667
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83576
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141108
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476546
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846655
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257015
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.655888
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.658603
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.663009
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.669111
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.676912
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.686424
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.697655
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56128
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48788
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85016
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65263
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38409
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09496
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67014
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03657
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55933
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11309
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87322
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846454
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063909
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299444
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55537
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834309
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139526
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474794
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844717
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254832
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712032
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.742279
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.747012
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.75346
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.761625
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.771518
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.783147
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6022
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45356
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80851
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82029
¾(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56805
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25074
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84474
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29084
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82238
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38381
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55735
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845485
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062829
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298306
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554092
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832943
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138031
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473152
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842898
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252824
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70977
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.829239
(442.01, 14.28, 270.12) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 8.834321
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41975
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13865
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55953
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03892
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64346
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42011
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76797
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99382
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73608
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41226
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03652
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54726
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0885
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87505
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844549
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06185
(442.01, 14.28, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297227
