¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(342.39, 7.24, 369.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057134
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32199
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.653
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28303
(342.35, 7.25, 369.95) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62221
(342.35, 7.25, 369.95) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58558
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.55214
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.52186
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49472
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.47068
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44972
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43182
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41697
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40515
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39634
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41837
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633281
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866792
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123731
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410208
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722703
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071301
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463105
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891294
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374557
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917645
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557625
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31612
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21458
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21144
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5191
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11754
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4754
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43923
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40623
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37637
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3496
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.32591
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.30528
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.28767
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27308
á(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26149
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.25289
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401391
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614839
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846645
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101825
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386105
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695601
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041307
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429004
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853033
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331161
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868298
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500128
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24751
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13161
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10275
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38766
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95544
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33429
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29858
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.266
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23653
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21013
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18677
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16644
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14911
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13477
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1234
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.115
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384528
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596529
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826651
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080066
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362172
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668735
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011547
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395236
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815151
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28824
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819522
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443251
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17972
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04974
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99584
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2586
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79655
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1987
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16342
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13124
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.10214
â(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.07609
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.05305
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.03301
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.01595
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00185
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.99069
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.98247
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367784
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578353
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806812
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058456
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338411
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642107
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98202
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361798
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777644
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245792
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771317
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38699
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11275
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96898
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99109
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13189
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6409
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06841
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.03354
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00175
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.97301
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.94729
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.92456
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.90479
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.88799
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.87411
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.86315
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.85511
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351161
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560313
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787131
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036996
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314824
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615722
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952729
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328699
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740514
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203817
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723681
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331347
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04659
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88931
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8957
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00748
ó(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48838
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32321
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.90878
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.87735
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84895
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.82355
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.80111
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78161
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.76504
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.75138
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.74062
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.73274
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334661
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542411
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76761
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015691
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291418
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589579
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923678
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295933
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703766
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16232
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676615
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276328
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981245
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81073
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80059
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88533
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33889
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13614
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78894
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.75787
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.72979
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.70469
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68252
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.66328
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.64694
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63349
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.62291
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61519
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318285
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524649
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748249
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994543
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268189
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563678
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89487
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263505
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6674
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121295
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630115
ø(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221927
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916711
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73323
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70615
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76542
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19247
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95327
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.67386
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.64313
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61537
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59055
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56865
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54965
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53353
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52028
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50987
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5023
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.302034
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50703
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729051
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973554
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245145
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538025
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866308
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231415
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631414
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080747
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584183
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168147
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852985
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65681
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61317
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64776
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04898
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77446
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5634
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53299
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50553
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48098
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45934
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44057
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42466
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41159
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40135
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39393
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285914
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489527
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710019
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952725
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222286
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512619
ö(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837992
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199666
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595813
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04067
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538815
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114985
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790063
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58145
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52163
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53224
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90837
(342.35, 7.25, 369.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59967
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4574
(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4273
