¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(397.65, 14.25, 246.51) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28455
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32634
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15368
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08804
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1146
(398.35, 14.28, 245.85) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.38807
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81856
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79019
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94291
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99953
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163178
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339024
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528384
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732814
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954118
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194487
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456369
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742785
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052635
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387094
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756512
¸(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166421
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623882
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1115
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64284
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24205
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89674
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57376
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34309
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17043
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09885
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12409
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29107
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81942
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77156
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91408
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003342
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16728
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343413
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533084
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737909
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95966
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200502
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462938
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749959
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060209
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395433
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765666
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176645
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635307
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123084
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655837
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25677
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91089
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58978
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36127
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18894
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11158
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13593
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28182
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82149
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75684
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89068
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007314
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171546
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348002
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538024
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743227
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965412
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206775
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469788
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757411
¸(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068095
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404152
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775302
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187343
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647296
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135362
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669603
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27234
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92622
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60704
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38097
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20922
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.133
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15015
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27521
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81341
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76719
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87265
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011423
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175983
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352739
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543149
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74877
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971406
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213278
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476862
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765205
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076386
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413255
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785425
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198548
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659827
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14837
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684204
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28884
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94269
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62565
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40217
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23131
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15831
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16673
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28397
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80843
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78186
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85999
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015366
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180561
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357682
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54849
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754514
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977644
Õ(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220047
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484253
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773286
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085029
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422776
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795923
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210271
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.839316
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.859024
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.880372
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.347206
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.120138
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.05298
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4249
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25077
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1801
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17314
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29032
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80662
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80039
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88919
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018292
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185012
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362315
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553309
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759556
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982945
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225613
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490152
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7795
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094028
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.341239
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.316152
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.292653
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.289665
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.118682
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.750445
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.490837
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.37031
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66687
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44912
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26816
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20008
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17471
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29214
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80792
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82282
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92962
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021385
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188297
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365856
ã(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55709
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76367
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987403
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230456
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495426
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785306
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103417
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.345358
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.320254
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.296741
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.577594
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.123542
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.756104
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.497505
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.37828
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.10583
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47493
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28736
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22205
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1786
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29665
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81236
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.18565
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.17929
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.17648
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024587
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191728
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369553
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561091
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767961
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992085
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235543
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500967
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791377
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110358
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.350926
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.3258
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.302266
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.582088
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.128717
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.552457
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.887493
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.251726
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.07861
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50224
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30833
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24609
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19718
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3039
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81998
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.11265
ş(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.10635
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.10358
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.647331
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.623559
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.600922
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.579393
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.55895
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.539569
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.52123
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.513475
(398.35, 14.28, 245.85) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.516571
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117375
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464887
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.332797
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.309235
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.287241
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.418657
(398.35, 14.28, 245.85) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.717003
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41216
(398.35, 14.28, 245.85) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.72819
(398.35, 14.28, 245.85) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.72593
(398.35, 14.28, 245.85) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.72577
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33781
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27226
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22453
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31385
(398.35, 14.28, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83072
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.04373
(398.35, 14.28, 245.85) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.03749
