¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481483
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.102268
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348783
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659057
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998312
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374634
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259308
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.392506
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.337045
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.291555
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.254526
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.036775
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.005667
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.976514
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.94929
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.923965
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.399383
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.37657
î(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.355688
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.066004
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.319629
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.304417
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.291063
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.279554
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.269879
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.262029
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.255993
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.251769
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.030917
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.180819
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354352
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665133
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004972
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383971
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78529
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.436028
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.38485
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.336889
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.299909
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.073262
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.042014
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.012731
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.985384
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.959945
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.437264
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.414346
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.393364
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.098912
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.357133
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.341846
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328425
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.316856
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.307131
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.299234
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.293162
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.288906
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.106977
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.285833
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359859
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671147
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011561
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391478
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793566
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.488585
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.437918
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.391273
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.354465
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.11184
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.080443
ä(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.051023
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.023545
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.997983
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.477314
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.454283
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.433198
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.132284
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.396784
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.381419
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.367927
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.266947
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.346512
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.338569
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.332456
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328168
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.186143
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.325054
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365304
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677092
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024024
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39894
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801798
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74473
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25642
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.448869
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.411807
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.152551
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.120998
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.09143
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.063814
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.038122
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.519577
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.496427
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.475232
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.455972
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.438625
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.423176
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.409609
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.079393
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.388068
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.380074
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.37392
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.369598
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.268521
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.36644
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370685
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682968
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0396
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406361
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809985
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756806
ö(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26624
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81573
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.567731
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.195437
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.163721
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.133998
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.106236
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.080408
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.564098
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.540824
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.519514
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.500147
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.482702
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.467165
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.45352
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.140493
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.431845
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.423798
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.417598
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.41324
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.354236
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.410036
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376003
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688775
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046316
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413737
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818122
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769871
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27839
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82977
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.607435
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.572291
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.539259
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.5083
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.985012
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.20534
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17803
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.587523
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.566091
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.546612
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.529064
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.513434
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.499703
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.202797
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.477891
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.295999
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.46354
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.459145
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.456595
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.455892
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381254
Ğ(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699217
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052988
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421068
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826208
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274199
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29291
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84246
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.656723
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.621381
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.588159
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.557022
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.06761
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72478
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9134
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96436
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.615015
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.595419
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.577765
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.562036
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.548218
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.536295
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.526258
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.049952
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.511797
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.507362
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.504781
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.504057
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386439
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723241
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059618
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42835
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834242
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287154
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30742
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85153
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47083
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.07409
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88986
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.600782
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66135
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73689
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96593
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02491
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.628855
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.613024
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.599113
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.587108
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.576996
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.098136
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.562425
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.557945
Â(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.555332
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.554584
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391552
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729256
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0662
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435581
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842223
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298282
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32173
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8606
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.698572
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.871967
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90505
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71752
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67217
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74941
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01992
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08595
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.80747
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.31492
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.29794
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.652449
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.640356
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.630171
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.148633
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.615477
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.610953
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.608307
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.607534
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397432
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735229
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072739
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442761
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850149
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309384
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33304
