¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5818
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06829
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79125
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51908
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78925
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07265
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37018
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99323
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9484
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4454
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120379
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397602
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702737
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055228
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44342
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874281
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359822
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918441
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601005
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39025
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23036
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12218
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27341
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81226
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62853
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90306
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19112
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85471
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40243
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10747
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100448
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375719
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681718
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031839
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413767
Á(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840967
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322135
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88195
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558582
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3307
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1459
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02356
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29407
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8347
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74191
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02102
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31393
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89382
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55423
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30317
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.28416
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.3799
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080517
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353844
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660616
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005444
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384116
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807673
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284493
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845276
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515973
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2713
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06249
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92627
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90621
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85855
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85933
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14322
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15854
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03893
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71119
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64579
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45792
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.46611
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.47887
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.90036
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.85621
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060595
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331985
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63944
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978877
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354478
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774411
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246909
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808432
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473194
Ü(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21204
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98011
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83031
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79758
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88378
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98095
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26979
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39234
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1889
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87351
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00362
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.63891
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.64738
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.66047
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.6782
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.70057
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.20483
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040682
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310145
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617063
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95232
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324862
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741188
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20939
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771431
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.422709
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15297
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89876
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73566
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69083
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00563
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10683
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85237
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47919
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34383
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05063
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37909
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82736
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.79753
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.74761
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.71952
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.74217
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.7695
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020785
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289299
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59312
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925773
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295276
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708013
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171947
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73429
à(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372131
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09408
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81844
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64686
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58593
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14051
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35119
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93532
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56902
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50395
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38913
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.87004
(342.23, 7.25, 370.13) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.87442
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.34683
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.29655
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.2512
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.21074
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.17511
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00091
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269969
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569187
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899249
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265724
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674896
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135308
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697021
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321689
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0354
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73915
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57406
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48285
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45374
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43057
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02105
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72071
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66944
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75405
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.90904
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.85088
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.79762
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.74922
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.70563
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6668
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6327
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98106
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248737
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545269
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872753
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236217
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641845
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102713
è(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659642
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271394
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968105
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66087
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50174
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38158
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33588
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51251
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10961
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88111
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8404
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16539
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.38469
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.32849
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.27709
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.23044
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.18848
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.15118
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.1185
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029072
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227057
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521374
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846292
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206764
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608869
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070015
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617011
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221264
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900735
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58361
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42989
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28207
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22607
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59712
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20104
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04618
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17589
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94635
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88725
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.8329
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.78323
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.7382
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.69777
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.66189
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.63053
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.60366
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938616
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205392
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497506
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819871
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177367
ğ(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575975
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037223
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573523
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171306
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834181
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50736
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35852
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1843
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15345
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68441
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29546
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21611
(342.23, 7.25, 370.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56454
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.47211
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.41484
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.36221
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.31417
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.27066
(342.23, 7.25, 370.13) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.23164
