¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(381.89, 13.86, 260.99) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.15926
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197775
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921698
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80955
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08476
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90031
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65713
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75597
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0055
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.36675
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.49246
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.70697
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.4809
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.26363
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.14544
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.28673
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.4328
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.62742
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890993
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240708
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170877
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63727
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211522
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937771
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82331
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10263
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70728
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66661
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77854
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09238
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.49259
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.25261
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.22499
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.26898
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.29958
Ÿ(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.34008
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.1576
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.34404
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.5382
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.74034
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894509
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244608
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633733
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642735
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224361
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952792
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83553
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04592
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54004
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68816
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80172
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.67819
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.61351
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.39854
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.37091
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.76501
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.53483
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.31359
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.45869
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.65482
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.859
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897722
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248174
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637712
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075703
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577393
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299498
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12905
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96725
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47646
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70391
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82552
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.80132
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.55099
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.52336
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.97156
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.73788
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.51327
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.57898
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.77718
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900633
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251405
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641315
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081374
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583818
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185151
¾(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978664
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9818
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49078
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71382
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84994
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.71014
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.68251
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.79703
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.7952
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903239
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254297
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644544
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086583
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589723
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196014
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988743
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99406
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50108
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71788
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87498
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.87618
(381.39, 13.91, 262.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.84856
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90554
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256849
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647391
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091329
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595098
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205846
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997545
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00401
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50682
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71605
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90064
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907532
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25906
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649857
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095605
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599944
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214641
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00507
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01163
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50993
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70835
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92691
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909216
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260931
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651945
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099413
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604263
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222397
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01132
¡(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01693
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51042
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69481
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95381
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910593
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262457
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653649
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10275
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608044
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229098
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01627
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01988
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50829
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67545
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98133
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911659
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263642
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65497
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105614
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611289
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234745
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01992
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02049
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50352
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64831
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00946
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912417
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264482
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655908
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108003
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613998
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239332
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02228
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01875
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49614
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61398
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03822
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912862
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264978
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656818
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109914
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616165
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242848
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02333
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01467
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4841
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57367
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06759
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912998
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265128
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658116
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111349
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617793
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245301
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02309
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00825
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46813
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52754
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09759
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912823
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264933
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658958
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112306
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618876
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246679
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02153
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99949
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44886
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47566
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1282
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912339
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264396
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65935
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112785
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61942
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24699
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01868
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98843
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42633
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42405
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15944
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911544
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263513
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659285
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112783
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619417
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246224
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01674
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98239
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40057
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37191
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1913
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910439
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262287
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658767
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112306
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618876
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24439
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01449
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97584
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37162
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31534
Ÿ(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22377
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909023
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260715
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657794
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111348
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617789
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241485
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01126
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96775
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33955
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25444
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25687
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9073
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258803
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656371
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109912
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616163
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23751
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00705
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95812
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3044
(381.39, 13.91, 262.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19469
